"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國108年 3月底","","","","",""," 單位：個、人","","","","","  中華民國108年 3月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","562732","10383457","162166","3270310","320281","3512554","13265","335767","8395","465030"," 總　　　　　計","1901","5666","165","9409","3908","2082387","39","270200","52612","432134",
" 　新　 北　 市","98613","1446292","32251","466200","55745","510461","1981","43803","748","48863"," 　新　 北　 市","241","817","16","1158","303","295674","5","26890","7323","52426",
" 　臺　 北　 市","110196","2406504","13246","371247","80481","1390659","3647","89776","962","138527"," 　臺　 北　 市","31","117","18","675","324","317392","0","0","11487","98111",
" 　桃　 園　 市","49684","946742","16854","455921","27147","258430","842","23639","592","32229"," 　桃　 園　 市","58","144","21","2412","281","137580","2","1465","3887","34922",
" 　臺　 中　 市","88991","1239146","31453","486653","47163","391733","1434","32301","792","44108"," 　臺　 中　 市","50","138","20","1782","379","216142","1","1942","7699","64347",
" 　臺　 南　 市","39761","763789","13330","291543","20643","167656","842","19173","670","34079"," 　臺　 南　 市","32","76","9","674","324","152125","2","65277","3909","33186",
" 　高　 雄　 市","61482","1120792","16287","343383","35931","322274","1320","33905","867","37873"," 　高　 雄　 市","459","1276","13","1001","553","300924","7","29973","6045","50183",
" 　宜　 蘭　 縣","6434","153450","1722","28458","2784","24332","227","5998","240","9812"," 　宜　 蘭　 縣","480","1725","4","101","181","60733","2","16710","794","5581",
" 　新　 竹　 縣","10425","253028","3153","116598","5616","75070","271","11616","226","6999"," 　新　 竹　 縣","16","52","6","79","112","33413","0","0","1025","9201",
" 　苗　 栗　 縣","7751","153940","3003","59527","3274","28272","215","5008","298","7719"," 　苗　 栗　 縣","14","51","1","14","110","37621","2","7729","834","7999",
" 　彰　 化　 縣","29423","447341","13944","204246","12214","84268","487","16041","431","14708"," 　彰　 化　 縣","20","57","11","365","175","93754","1","15637","2140","18265",
" 　南　 投　 縣","6083","130391","1865","33311","2683","21265","210","5032","334","9174"," 　南　 投　 縣","3","12","8","257","117","49877","1","4415","862","7048",
" 　雲　 林　 縣","7717","218751","2717","65964","3212","27203","261","5943","349","12468"," 　雲　 林　 縣","41","85","1","26","176","68775","1","30227","959","8060",
" 　嘉　 義　 縣","5351","114864","1993","38465","2324","23167","173","7798","265","8148"," 　嘉　 義　 縣","21","46","3","68","67","16686","1","17588","504","2898",
" 　屏　 東　 縣","9182","208262","2444","36739","4487","34242","420","6844","443","13420"," 　屏　 東　 縣","72","206","9","198","143","86037","5","18724","1159","11852",
" 　臺　 東　 縣","2927","44411","611","4335","1380","8817","137","4456","229","6311"," 　臺　 東　 縣","70","155","7","212","64","14561","3","3295","426","2269",
" 　花　 蓮　 縣","5316","90135","1377","13757","2614","19185","181","8999","296","9024"," 　花　 蓮　 縣","46","123","5","90","109","33587","1","1733","687","3637",
" 　澎　 湖　 縣","1165","29796","300","2134","444","3042","38","661","118","3025"," 　澎　 湖　 縣","129","276","0","0","18","5150","1","14646","117","862",
" 　基　 隆　 市","4974","105558","1255","17032","2601","18687","129","4044","143","6032"," 　基　 隆　 市","66","185","1","30","165","53726","1","1741","613","4081",
" 　新　 竹　 市","10274","368740","2718","214697","5802","77917","280","6934","146","12116"," 　新　 竹　 市","27","76","8","147","144","42300","1","6702","1148","7851",
" 　嘉　 義　 市","5683","117447","1191","15345","3222","22532","134","3448","105","5124"," 　嘉　 義　 市","0","0","4","120","145","62149","0","0","882","8729",
" 　金　 門　 縣","1076","21320","357","4090","469","3125","31","312","93","4414"," 　金　 門　 縣","17","35","0","0","16","3641","1","5155","92","548",
" 　連　 江　 縣","224","2758","95","665","45","217","5","36","48","857"," 　連　 江　 縣","8","14","0","0","2","540","1","351","20","78",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國108年 5月14日","  編製",
