"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國108年11月底","","","","",""," 單位：個、人","","","","","  中華民國108年11月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","570072","10540293","164710","3318689","323496","3595405","13791","351128","8389","484295"," 總　　　　　計","1921","5906","199","12344","3927","2061678","39","265868","53600","444980",
" 　新　 北　 市","99587","1465753","32461","470497","56302","524244","2054","45732","747","50503"," 　新　 北　 市","253","863","13","1259","304","292371","5","26459","7448","53825",
" 　臺　 北　 市","111323","2450610","13540","379063","80984","1420778","3681","91828","964","144543"," 　臺　 北　 市","33","136","21","1289","327","311954","0","0","11773","101019",
" 　桃　 園　 市","50618","968046","17129","465657","27638","265201","907","25235","589","34196"," 　桃　 園　 市","58","157","26","2566","287","137352","2","1486","3982","36196",
" 　臺　 中　 市","90246","1261143","31885","492215","47778","402787","1527","34392","791","45048"," 　臺　 中　 市","49","144","21","2102","381","216143","1","1884","7813","66428",
" 　臺　 南　 市","40318","770939","13562","293415","20871","170771","888","20347","665","35517"," 　臺　 南　 市","38","98","20","1349","325","150751","2","64539","3947","34152",
" 　高　 雄　 市","62212","1133223","16607","348909","36227","328677","1359","35453","866","39116"," 　高　 雄　 市","454","1275","16","908","556","298098","7","29105","6120","51682",
" 　宜　 蘭　 縣","6574","155204","1761","29107","2840","25099","244","6234","240","10151"," 　宜　 蘭　 縣","474","1764","6","571","183","60031","2","16397","824","5850",
" 　新　 竹　 縣","10725","258517","3252","117554","5766","77963","287","11893","227","7439"," 　新　 竹　 縣","15","44","6","80","112","33579","0","0","1060","9965",
" 　苗　 栗　 縣","7877","155137","3050","59806","3320","28781","228","5359","297","7951"," 　苗　 栗　 縣","13","57","2","30","109","37211","2","7704","856","8238",
" 　彰　 化　 縣","29733","452415","14139","207299","12249","85706","519","17185","430","15055"," 　彰　 化　 縣","20","38","10","379","178","92966","1","15411","2187","18376",
" 　南　 投　 縣","6132","131493","1877","33970","2686","21482","237","5668","334","9505"," 　南　 投　 縣","3","13","8","216","116","49295","1","4390","870","6954",
" 　雲　 林　 縣","7935","222619","2820","68786","3276","28617","285","6355","349","13040"," 　雲　 林　 縣","43","91","6","223","175","67657","1","29628","980","8222",
" 　嘉　 義　 縣","5442","115756","2041","38623","2345","23438","177","8058","265","8621"," 　嘉　 義　 縣","31","76","4","87","66","16502","1","17332","512","3019",
" 　屏　 東　 縣","9336","209493","2519","37538","4542","34977","438","7372","442","14128"," 　屏　 東　 縣","68","204","7","166","142","84654","5","18248","1173","12206",
" 　臺　 東　 縣","3006","44542","652","4545","1399","8844","147","4440","230","6547"," 　臺　 東　 縣","76","160","4","145","63","14313","3","3194","432","2354",
" 　花　 蓮　 縣","5343","91165","1411","14037","2596","19231","183","9556","296","9424"," 　花　 蓮　 縣","47","141","9","336","110","33022","1","1707","690","3711",
" 　澎　 湖　 縣","1208","30655","318","2257","464","3268","39","696","118","3657"," 　澎　 湖　 縣","123","291","2","9","18","5052","1","14533","125","892",
" 　基　 隆　 市","5022","105869","1285","17286","2603","19195","131","4167","145","6391"," 　基　 隆　 市","62","194","2","82","167","52621","1","1772","626","4161",
" 　新　 竹　 市","10371","375014","2729","217921","5863","79931","285","7153","147","12774"," 　新　 竹　 市","32","92","7","138","144","42318","1","6570","1163","8117",
" 　嘉　 義　 市","5724","118294","1204","15344","3223","22969","137","3611","105","5347"," 　嘉　 義　 市","2","3","8","351","146","61718","0","0","899","8951",
" 　金　 門　 縣","1105","21521","369","4164","475","3166","33","357","93","4446"," 　金　 門　 縣","20","50","1","58","16","3540","1","5166","97","574",
" 　連　 江　 縣","235","2885","99","696","49","280","5","37","49","896"," 　連　 江　 縣","7","15","0","0","2","530","1","343","23","88",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國109年 1月14日","  編製",
