"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國108年12月底","","","","",""," 單位：個、人","","","","","  中華民國108年12月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","569671","10468846","164726","3313277","323266","3580521","13798","346917","8381","453513"," 總　　　　　計","1927","5950","144","8254","3926","2052259","39","265045","53464","443110",
" 　新　 北　 市","99601","1454785","32463","468306","56298","522415","2063","44420","746","46732"," 　新　 北　 市","256","864","8","886","303","291067","5","26350","7459","53745",
" 　臺　 北　 市","111086","2434743","13513","378575","80849","1415449","3679","90585","966","138111"," 　臺　 北　 市","34","142","19","820","326","310560","0","0","11700","100501",
" 　桃　 園　 市","50680","964561","17156","465917","27677","265062","909","25393","588","32182"," 　桃　 園　 市","58","163","19","1308","289","136843","2","1481","3982","36212",
" 　臺　 中　 市","90203","1252951","31878","490796","47743","400540","1522","34247","791","41830"," 　臺　 中　 市","49","148","24","2150","381","215061","1","1886","7814","66293",
" 　臺　 南　 市","40276","764877","13552","292617","20850","169832","885","20216","663","32543"," 　臺　 南　 市","41","109","15","960","324","150175","2","64365","3944","34060",
" 　高　 雄　 市","62172","1125008","16628","347271","36179","326889","1361","35280","866","36525"," 　高　 雄　 市","451","1264","11","606","556","296736","7","28999","6113","51438",
" 　宜　 蘭　 縣","6573","153609","1763","28911","2841","25082","245","6233","239","9388"," 　宜　 蘭　 縣","474","1773","3","237","183","59816","2","16342","823","5827",
" 　新　 竹　 縣","10721","258132","3251","117750","5764","78306","288","11518","228","7099"," 　新　 竹　 縣","17","54","4","50","112","33434","0","0","1057","9921",
" 　苗　 栗　 縣","7879","154184","3048","59917","3326","28689","228","5242","298","7669"," 　苗　 栗　 縣","13","55","0","0","109","36792","2","7660","855","8160",
" 　彰　 化　 縣","29694","450198","14135","207091","12221","85378","520","17153","430","14265"," 　彰　 化　 縣","20","45","3","96","178","92488","1","15352","2186","18330",
" 　南　 投　 縣","6135","130720","1888","34152","2686","21504","241","5679","333","9087"," 　南　 投　 縣","3","13","3","99","116","48876","1","4394","864","6916",
" 　雲　 林　 縣","7944","221143","2827","68994","3283","28014","286","6293","348","12498"," 　雲　 林　 縣","45","96","7","249","175","67350","1","29529","972","8120",
" 　嘉　 義　 縣","5451","113908","2047","38779","2348","22564","178","8004","265","7721"," 　嘉　 義　 縣","31","75","2","31","66","16391","1","17315","513","3028",
" 　屏　 東　 縣","9318","207620","2515","37552","4544","34663","437","7265","441","13150"," 　屏　 東　 縣","68","206","3","44","142","84473","5","18195","1163","12072",
" 　臺　 東　 縣","2997","43616","654","4506","1393","8828","145","4368","229","5844"," 　臺　 東　 縣","76","167","3","153","63","14259","3","3182","431","2309",
" 　花　 蓮　 縣","5321","89581","1409","13948","2593","19069","183","9146","294","8810"," 　花　 蓮　 縣","47","133","6","192","110","32951","1","1701","678","3631",
" 　澎　 湖　 縣","1189","29725","312","2197","456","3177","39","693","118","2971"," 　澎　 湖　 縣","121","290","1","1","18","5038","1","14475","123","883",
" 　基　 隆　 市","5019","105518","1278","17296","2615","19398","129","4147","144","6059"," 　基　 隆　 市","63","197","2","81","167","52488","1","1776","620","4076",
" 　新　 竹　 市","10373","373338","2734","218723","5871","79482","286","7059","147","11265"," 　新　 竹　 市","31","90","4","33","144","42077","1","6549","1155","8060",
" 　嘉　 義　 市","5709","117093","1209","15156","3204","22754","138","3602","105","5076"," 　嘉　 義　 市","2","3","6","229","146","61353","0","0","899","8920",
" 　金　 門　 縣","1104","20757","369","4145","477","3140","32","343","93","3834"," 　金　 門　 縣","20","49","1","29","16","3515","1","5151","95","551",
" 　連　 江　 縣","226","2779","97","678","48","286","4","31","49","854"," 　連　 江　 縣","7","14","0","0","2","516","1","343","18","57",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國109年 2月14日","  編製",
