"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國108年 6月底","","","","",""," 單位：個、人","","","","","  中華民國108年 6月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","566206","10354569","163373","3282140","321910","3523390","13440","336931","8389","420877"," 總　　　　　計","1883","5603","271","14654","3909","2070088","39","268519","52992","432367",
" 　新　 北　 市","99039","1441398","32378","465843","55981","513619","2001","44003","748","42946"," 　新　 北　 市","245","816","22","1407","303","293725","5","26714","7356","52325",
" 　臺　 北　 市","110704","2393095","13344","368743","80722","1391380","3654","89328","963","129615"," 　臺　 北　 市","29","108","29","1652","325","314639","0","0","11638","97630",
" 　桃　 園　 市","50088","950791","16996","462397","27346","260176","859","23827","590","27925"," 　桃　 園　 市","56","149","24","2265","282","137393","2","1475","3933","35184",
" 　臺　 中　 市","89649","1238384","31688","489617","47531","393284","1465","32713","794","38903"," 　臺　 中　 市","48","135","24","2087","380","215280","1","1913","7718","64452",
" 　臺　 南　 市","40074","760345","13473","292038","20769","168151","859","19497","670","29631"," 　臺　 南　 市","32","78","24","1335","324","151259","2","65071","3921","33285",
" 　高　 雄　 市","61817","1115759","16418","344067","36097","321736","1333","34087","865","33558"," 　高　 雄　 市","441","1236","30","1670","553","299590","7","29643","6073","50172",
" 　宜　 蘭　 縣","6484","153081","1727","28725","2819","24648","233","6101","239","8699"," 　宜　 蘭　 縣","475","1687","11","573","181","60434","2","16588","797","5626",
" 　新　 竹　 縣","10543","254615","3192","117546","5685","75835","272","11694","226","6483"," 　新　 竹　 縣","13","37","9","147","112","33475","0","0","1034","9398",
" 　苗　 栗　 縣","7804","153221","3017","59707","3295","28302","218","5006","298","7091"," 　苗　 栗　 縣","15","54","3","93","110","37315","2","7680","846","7973",
" 　彰　 化　 縣","29584","446342","14040","205335","12251","85114","499","16215","430","12299"," 　彰　 化　 縣","22","50","14","342","176","93200","1","15567","2151","18220",
" 　南　 投　 縣","6113","129166","1867","33352","2691","21054","220","4741","333","8706"," 　南　 投　 縣","3","13","12","340","118","49472","1","4421","868","7067",
" 　雲　 林　 縣","7843","219936","2760","67141","3261","27974","274","6054","348","12006"," 　雲　 林　 縣","42","94","12","391","175","68200","1","29971","970","8105",
" 　嘉　 義　 縣","5402","113198","2031","38422","2327","22991","176","7833","266","6891"," 　嘉　 義　 縣","24","51","4","76","66","16512","1","17500","507","2922",
" 　屏　 東　 縣","9275","207246","2477","36819","4527","34669","429","7006","443","12215"," 　屏　 東　 縣","73","204","11","477","143","85521","5","18510","1167","11825",
" 　臺　 東　 縣","2953","44067","619","4544","1391","8966","144","4253","228","5829"," 　臺　 東　 縣","71","151","9","379","63","14411","3","3241","425","2293",
" 　花　 蓮　 縣","5337","89676","1386","13719","2611","19241","183","9114","294","8209"," 　花　 蓮　 縣","46","134","13","611","109","33284","1","1721","694","3643",
" 　澎　 湖　 縣","1195","30399","310","2280","459","3130","37","658","118","3461"," 　澎　 湖　 縣","126","260","0","0","18","5115","1","14618","126","877",
" 　基　 隆　 市","4974","105053","1262","17145","2591","18780","129","4053","143","5769"," 　基　 隆　 市","67","201","3","51","164","53196","1","1750","614","4108",
" 　新　 竹　 市","10310","367686","2727","214531","5814","78403","285","6913","146","10797"," 　新　 竹　 市","29","89","9","142","144","42276","1","6641","1155","7894",
" 　嘉　 義　 市","5704","117041","1203","15382","3224","22590","134","3468","105","4619"," 　嘉　 義　 市","0","0","7","591","145","61647","0","0","886","8744",
" 　金　 門　 縣","1086","21266","363","4107","470","3105","31","333","94","4358"," 　金　 門　 縣","18","41","1","25","16","3606","1","5150","92","541",
" 　連　 江　 縣","228","2804","95","680","48","242","5","34","48","867"," 　連　 江　 縣","8","15","0","0","2","538","1","345","21","83",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國108年 8月14日","  編製",
