"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國108年 7月底","","","","",""," 單位：個、人","","","","","  中華民國108年 7月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","567206","10384645","163691","3304575","322378","3575182","13495","340139","8344","372390"," 總　　　　　計","1893","5660","286","15931","3913","2067003","39","267901","53167","435864",
" 　新　 北　 市","99148","1443030","32370","468752","56072","520443","2005","44102","748","34893"," 　新　 北　 市","249","834","20","1546","304","293190","5","26639","7375","52631",
" 　臺　 北　 市","110849","2412701","13398","375284","80769","1412144","3665","90232","963","120587"," 　臺　 北　 市","29","106","30","1847","325","313775","0","0","11670","98726",
" 　桃　 園　 市","50195","952251","17023","463125","27406","264613","869","24014","587","23541"," 　桃　 園　 市","58","158","22","2379","283","137486","2","1483","3945","35452",
" 　臺　 中　 市","89798","1240735","31742","492557","47587","399564","1473","33065","792","31294"," 　臺　 中　 市","49","145","31","2233","380","214996","1","1902","7743","64979",
" 　臺　 南　 市","40170","761598","13514","293592","20814","170346","865","19646","666","26856"," 　臺　 南　 市","32","79","25","1525","325","151031","2","65001","3927","33522",
" 　高　 雄　 市","61957","1118705","16471","346356","36147","326692","1332","34066","865","29713"," 　高　 雄　 市","447","1246","32","1655","554","299145","7","29505","6102","50327",
" 　宜　 蘭　 縣","6511","153461","1735","29054","2832","25309","236","6165","238","8203"," 　宜　 蘭　 縣","470","1696","11","440","182","60356","2","16535","805","5703",
" 　新　 竹　 縣","10576","256332","3193","118291","5713","77297","272","12152","226","5297"," 　新　 竹　 縣","13","37","9","163","112","33581","0","0","1038","9514",
" 　苗　 栗　 縣","7844","153098","3033","60176","3311","28617","221","5049","298","6210"," 　苗　 栗　 縣","12","50","5","180","110","37089","2","7692","852","8035",
" 　彰　 化　 縣","29602","446909","14044","206545","12257","85808","500","16374","421","10416"," 　彰　 化　 縣","22","50","20","693","177","93094","1","15533","2160","18396",
" 　南　 投　 縣","6107","129452","1868","33574","2692","21529","221","5208","324","7721"," 　南　 投　 縣","3","13","13","492","117","49383","1","4409","868","7123",
" 　雲　 林　 縣","7886","219421","2783","67659","3270","28254","281","6122","348","10619"," 　雲　 林　 縣","43","95","11","427","175","68188","1","29890","974","8167",
" 　嘉　 義　 縣","5398","112954","2028","38908","2332","23196","174","7890","257","5846"," 　嘉　 義　 縣","26","54","4","111","66","16526","1","17461","510","2962",
" 　屏　 東　 縣","9300","206491","2489","37052","4529","34930","431","7077","442","10841"," 　屏　 東　 縣","67","195","12","643","142","85325","5","18453","1183","11975",
" 　臺　 東　 縣","2976","43862","630","4668","1400","9072","144","4301","227","5262"," 　臺　 東　 縣","73","148","9","490","63","14363","3","3228","427","2330",
" 　花　 蓮　 縣","5346","89499","1396","13931","2619","19746","182","9186","290","7437"," 　花　 蓮　 縣","48","141","10","354","109","33284","1","1715","691","3705",
" 　澎　 湖　 縣","1200","30640","311","2296","462","3301","36","674","117","3523"," 　澎　 湖　 縣","127","257","1","7","18","5114","1","14591","127","877",
" 　基　 隆　 市","4987","104650","1267","17048","2593","19007","130","4066","145","5307"," 　基　 隆　 市","69","206","4","92","164","53035","1","1748","614","4141",
" 　新　 竹　 市","10325","368082","2730","215524","5826","78960","288","6844","144","9686"," 　新　 竹　 市","30","93","10","189","144","42262","1","6612","1152","7912",
" 　嘉　 義　 市","5708","116787","1200","15312","3226","22933","134","3537","105","4124"," 　嘉　 義　 市","0","0","7","465","145","61660","0","0","891","8756",
" 　金　 門　 縣","1093","21216","370","4187","472","3177","31","333","93","4187"," 　金　 門　 縣","18","43","0","0","16","3585","1","5160","92","544",
" 　連　 江　 縣","230","2771","96","684","49","244","5","36","48","827"," 　連　 江　 縣","8","14","0","0","2","535","1","344","21","87",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國108年 9月12日","  編製",
