"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國108年10月底","","","","",""," 單位：個、人","","","","","  中華民國108年10月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","569447","10515661","164508","3312313","323189","3580740","13720","349446","8392","483208"," 總　　　　　計","1923","5818","253","14189","3920","2060223","39","266334","53503","443390",
" 　新　 北　 市","99488","1462551","32448","469813","56245","522170","2040","45445","747","50475"," 　新　 北　 市","249","846","22","1585","303","292177","5","26511","7429","53529",
" 　臺　 北　 市","111214","2440651","13478","377252","80947","1414149","3680","91679","966","143572"," 　臺　 北　 市","33","124","27","1204","326","312110","0","0","11757","100561",
" 　桃　 園　 市","50509","965898","17096","465346","27582","263826","900","25092","589","34109"," 　桃　 園　 市","56","150","23","2737","285","137113","2","1495","3976","36030",
" 　臺　 中　 市","90173","1258435","31875","491651","47724","400953","1517","34203","791","45125"," 　臺　 中　 市","50","140","28","2513","380","215633","1","1892","7807","66325",
" 　臺　 南　 市","40297","769066","13571","292730","20857","170290","880","20164","666","35190"," 　臺　 南　 市","36","90","20","1475","325","150474","2","64591","3940","34062",
" 　高　 雄　 市","62144","1132378","16580","348690","36207","328117","1346","35224","865","39419"," 　高　 雄　 市","452","1271","22","1192","556","297866","7","29195","6109","51404",
" 　宜　 蘭　 縣","6574","154847","1754","29023","2841","24918","240","6197","240","10139"," 　宜　 蘭　 縣","481","1746","8","509","183","60038","2","16438","825","5839",
" 　新　 竹　 縣","10680","257698","3234","117370","5747","77447","281","11848","227","7376"," 　新　 竹　 縣","14","44","9","142","112","33552","0","0","1056","9919",
" 　苗　 栗　 縣","7875","154843","3052","59803","3317","28512","225","5314","298","8005"," 　苗　 栗　 縣","13","53","3","54","109","37162","2","7710","856","8230",
" 　彰　 化　 縣","29716","451911","14131","207041","12243","85487","517","17130","430","15072"," 　彰　 化　 縣","23","43","15","480","177","92847","1","15453","2179","18358",
" 　南　 投　 縣","6130","131620","1875","33851","2687","21543","231","5603","335","9533"," 　南　 投　 縣","3","13","13","417","116","49304","1","4411","869","6945",
" 　雲　 林　 縣","7922","222005","2815","68291","3265","28470","285","6248","349","13025"," 　雲　 林　 縣","45","94","8","255","175","67673","1","29680","979","8269",
" 　嘉　 義　 縣","5451","115518","2046","38599","2341","23360","180","8033","265","8525"," 　嘉　 義　 縣","31","68","5","89","66","16490","1","17343","516","3011",
" 　屏　 東　 縣","9324","209620","2520","37511","4531","35041","438","7337","443","14131"," 　屏　 東　 縣","69","203","9","233","142","84707","5","18284","1167","12173",
" 　臺　 東　 縣","2989","44487","646","4552","1395","8899","144","4408","228","6504"," 　臺　 東　 縣","74","157","6","138","63","14300","3","3198","430","2331",
" 　花　 蓮　 縣","5345","91217","1406","14040","2602","19155","185","9531","296","9439"," 　花　 蓮　 縣","47","143","10","459","110","33020","1","1711","688","3719",
" 　澎　 湖　 縣","1197","30692","312","2276","459","3245","38","696","118","3682"," 　澎　 湖　 縣","123","277","2","26","18","5064","1","14543","126","883",
" 　基　 隆　 市","5016","105853","1289","17263","2597","19100","131","4159","145","6461"," 　基　 隆　 市","62","198","4","77","167","52680","1","1770","620","4145",
" 　新　 竹　 市","10347","373595","2712","216958","5854","79620","286","7168","147","12670"," 　新　 竹　 市","33","93","9","157","144","42239","1","6587","1161","8103",
" 　嘉　 義　 市","5716","118337","1199","15372","3226","22993","137","3586","105","5388"," 　嘉　 義　 市","0","0","8","390","145","61695","0","0","896","8913",
" 　金　 門　 縣","1106","21573","371","4196","473","3174","34","346","93","4472"," 　金　 門　 縣","21","48","2","57","16","3548","1","5178","95","554",
" 　連　 江　 縣","234","2866","98","685","49","271","5","35","49","896"," 　連　 江　 縣","8","17","0","0","2","531","1","344","22","87",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國108年12月13日","  編製",
