"  50","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)","","","","","","",""
"","","","","  中華民國97年 8月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","468579","8828356","127662","2618236","279747","2778877","10198","236666","8463","303943"
" 　臺　 灣　 省","333761","6057385","112541","2142290","178694","1417978","6459","153539","6861","176453"
" 　　臺　北　縣","84874","1242594","29538","411416","47865","400094","1564","26081","725","30224"
" 　　宜　蘭　縣","4575","154381","1296","20512","2115","14619","170","4054","244","5480"
" 　　桃　園　縣","38232","753082","12285","356944","22053","198999","471","15719","537","17385"
" 　　新　竹　縣","6934","208805","2124","110032","3705","43418","161","9392","220","3926"
" 　　苗　栗　縣","6459","149426","2320","57199","2890","22340","162","3654","298","5004"
" 　　臺　中　縣","36046","488714","18705","256421","14278","91106","425","6802","454","11407"
" 　　彰　化　縣","24983","367676","11802","154959","10557","61417","387","10958","443","8460"
" 　　南　投　縣","4843","122033","1395","26788","2158","15010","168","3220","350","6983"
" 　　雲　林　縣","5679","193542","1670","45835","2575","20292","169","3382","363","8067"
" 　　嘉　義　縣","4369","93371","1575","31832","1959","13086","129","5768","274","4762"
" 　　臺　南　縣","16538","376048","6546","177958","7758","59896","351","10214","467","9169"
" 　　高　雄　縣","17523","352310","5697","113924","9517","70291","332","11275","458","9825"
" 　　屏　東　縣","7225","183808","1460","23054","3934","24891","372","4589","470","7658"
" 　　臺　東　縣","2316","40083","363","2519","1247","6746","95","3117","233","3613"
" 　　花　蓮　縣","4452","90336","1009","12369","2378","15850","137","6484","307","5784"
" 　　澎　湖　縣","817","27434","163","1315","411","1540","24","437","125","2108"
" 　　基　隆　市","4313","119881","772","14038","2704","17543","104","2857","147","4832"
" 　　新　竹　市","8436","282044","2181","140216","4951","67976","176","3827","145","6935"
" 　　臺　中　市","34135","433195","6598","107683","23066","180657","587","14265","293","12516"
" 　　嘉　義　市","4819","111413","925","14954","2847","19249","115","2515","104","2763"
" 　　臺　南　市","16193","267209","4117","62322","9726","72958","360","4929","204","9552"
" 　臺　 北 　市","99284","2127141","9504","320930","76471","1161978","3130","71982","1012","109031"
" 　高 　雄 　市","34711","627031","5407","151664","24192","197094","597","11013","449","15885"
" 　金 馬  地 區","823","16799","210","3352","390","1827","12","132","141","2574"
" 　　金　門　縣","682","14586","170","2914","352","1703","9","116","95","2025"
" 　　連　江　縣","141","2213","40","438","38","124","3","16","46","549"
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)(續1）  ˉ","","","","","","",""
"","","","","  中華民國97年 8月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","  受僱從事漁業","","  職業訓練機構","","","","","","",""
"","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者",""
" 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","483","1673","317","16833","3206","2281277","39","286886","38464","303965"
" 　臺　 灣　 省","52","256","259","13423","2618","1693901","35","254229","26242","205316"
" 　　臺　北　縣","2","6","31","1583","245","312624","5","26629","4899","33937"
" 　　宜　蘭　縣","14","163","8","634","156","84224","2","20539","570","4156"
" 　　桃　園　縣","1","1","30","2533","212","135475","2","1793","2641","24233"
" 　　新　竹　縣","0","0","8","188","83","36423","0","0","633","5426"
" 　　苗　栗　縣","0","0","9","215","97","47366","2","7380","681","6268"
" 　　臺　中　縣","1","1","8","285","169","101041","1","2901","2005","18750"
" 　　彰　化　縣","0","0","15","580","142","98870","1","18020","1636","14412"
" 　　南　投　縣","0","0","5","116","104","61039","1","3645","662","5232"
" 　　雲　林　縣","0","0","8","217","138","82247","1","27985","755","5517"
" 　　嘉　義　縣","0","0","2","31","56","16349","1","19497","373","2046"
" 　　臺　南　縣","0","0","18","1253","141","68084","1","40171","1256","9303"
" 　　高　雄　縣","16","40","13","997","137","119673","5","15700","1348","10585"
" 　　屏　東　縣","1","5","13","410","103","92547","5","21280","867","9374"
" 　　臺　東　縣","2","8","10","371","58","17742","3","4399","305","1568"
" 　　花　蓮　縣","1","1","16","853","90","44715","1","1766","513","2514"
" 　　澎　湖　縣","6","18","1","3","17","7153","1","14329","69","531"
" 　　基　隆　市","4","8","3","44","135","74618","1","2730","443","3211"
" 　　新　竹　市","2","2","13","397","115","46612","1","10461","852","5618"
" 　　臺　中　市","0","0","29","1908","154","91983","0","0","3408","24183"
" 　　嘉　義　市","0","0","6","217","134","65339","0","0","688","6376"
" 　　臺　南　市","2","3","13","588","132","89777","1","15004","1638","12076"
" 　臺　 北 　市","5","42","39","2278","280","388344","0","0","8843","72556"
" 　高 　雄 　市","426","1375","17","1114","293","194481","2","28703","3328","25702"
" 　金 馬  地 區","0","0","2","18","15","4551","2","3954","51","391"
" 　　金　門　縣","0","0","2","18","13","3975","1","3562","40","273"
" 　　連　江　縣","0","0","0","0","2","576","1","392","11","118"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
"  月　　　報"," 每月終了後45日內編報","","","","","","","  表　　號","  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (業別)(續2)  ˉ","","","","","","",""
"","","","","  中華民國97年 8月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　  計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
"  業　　別"," 單  位","  人　數","  單  位","  人　數","  單  位"," 人　數"," 單  位"," 人　數","  單  位","  人　數"
" 總　　　　　　　　　　計","468579","8828356","127662","2618236","279747","2778877","10198","236666","8463","303943"
" 　農、林、漁、牧業","1443","361325","684","7814","78","379","47","467","9","114"
" 　礦業及土石採取業","465","4765","457","4165","6","38","0","0","0","0"
" 　製造業","102080","2856211","98142","2196101","3149","114365","23","377","0","0"
" 　水電燃氣業","251","28847","193","25657","51","1808","0","0","2","44"
" 　營造業","41314","697134","17284","123943","23708","160720","21","122","22","1004"
" 　批發及零售業","182146","1477814","1010","32925","180119","1370493","610","3181","163","915"
" 　住宿及餐飲業","10759","335877","13","22523","10615","153084","17","309","10","391"
" 　運輸、倉儲及通信業","11704","491858","5524","150325","5755","92317","32","166","17","4621"
" 　金融及保險業","5984","360523","9","20","4978","264870","70","15435","650","51185"
" 　不動產及租賃業","11145","115594","213","3031","10789","85548","6","742","5","126"
" 　專業、科學及技術服務業","32372","397463","65","9499","22765","255097","115","17038","96","7606"
" 　教育服務業","12937","156766","11","397","250","2305","29","996","4115","70249"
