"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國107年11月底","","","","",""," 單位：個、人","","","","","  中華民國107年11月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","562166","10456445","161476","3277952","320824","3543710","13138","334889","8406","468453"," 總　　　　　計","1896","5652","178","11039","3904","2110789","39","272770","52305","431191",
" 　新　 北　 市","98746","1458717","32248","469366","55941","514081","1956","43753","747","49580"," 　新　 北　 市","243","782","15","1367","305","300340","5","27187","7286","52261",
" 　臺　 北　 市","110451","2425503","13191","371536","80873","1403137","3622","89788","964","138869"," 　臺　 北　 市","29","120","20","1133","319","322825","0","0","11433","98095",
" 　桃　 園　 市","49516","952437","16755","457602","27147","261229","817","23408","590","32755"," 　桃　 園　 市","56","142","15","1869","278","139198","2","1494","3856","34740",
" 　臺　 中　 市","88792","1249526","31344","489619","47128","396177","1408","32409","794","44031"," 　臺　 中　 市","47","149","24","2125","378","218760","1","1972","7668","64284",
" 　臺　 南　 市","39631","768481","13185","292327","20680","169494","838","19093","664","34088"," 　臺　 南　 市","30","70","18","1216","325","153450","2","65599","3889","33144",
" 　高　 雄　 市","61416","1128209","16171","344344","36004","323968","1309","33519","876","38734"," 　高　 雄　 市","450","1280","16","1102","553","304739","7","30443","6030","50080",
" 　宜　 蘭　 縣","6386","155186","1731","28698","2744","24885","223","5922","239","9572"," 　宜　 蘭　 縣","471","1701","5","365","181","61548","2","16940","790","5555",
" 　新　 竹　 縣","10363","254953","3133","117165","5585","76457","269","11515","226","6974"," 　新　 竹　 縣","18","54","6","54","112","33967","0","0","1014","8767",
" 　苗　 栗　 縣","7727","155543","2991","60409","3261","28085","215","5065","300","7741"," 　苗　 栗　 縣","13","53","1","22","111","38419","2","7790","833","7959",
" 　彰　 化　 縣","29378","448421","13923","204388","12201","84344","485","15928","431","14451"," 　彰　 化　 縣","20","54","9","268","176","94847","1","15764","2132","18377",
" 　南　 投　 縣","6080","130697","1866","32771","2681","21377","218","4740","338","9254"," 　南　 投　 縣","2","8","10","296","117","50647","1","4411","847","7193",
" 　雲　 林　 縣","7662","218907","2673","65029","3207","27152","256","5780","349","12644"," 　雲　 林　 縣","45","87","5","134","177","69517","1","30574","949","7990",
" 　嘉　 義　 縣","5331","115759","1975","38519","2329","23622","173","7811","264","8235"," 　嘉　 義　 縣","17","35","2","50","67","16890","1","17696","503","2901",
" 　屏　 東　 縣","9144","210386","2419","36828","4478","34651","425","6776","444","14003"," 　屏　 東　 縣","73","205","5","86","143","87005","5","18932","1152","11900",
" 　臺　 東　 縣","2894","44391","602","4328","1376","8926","134","4384","228","6123"," 　臺　 東　 縣","76","171","4","131","64","14785","3","3352","407","2191",
" 　花　 蓮　 縣","5332","91705","1383","14003","2639","19031","183","9532","295","9171"," 　花　 蓮　 縣","47","131","9","376","109","34184","1","1754","666","3523",
" 　澎　 湖　 縣","1171","30425","301","2080","444","3000","36","648","118","3495"," 　澎　 湖　 縣","140","305","0","0","18","5259","1","14815","113","823",
" 　基　 隆　 市","4969","107075","1250","17258","2607","19005","126","4030","143","6079"," 　基　 隆　 市","63","173","1","54","164","54547","1","1735","614","4194",
" 　新　 竹　 市","10240","367592","2705","211887","5792","79156","279","6970","147","11999"," 　新　 竹　 市","28","77","7","120","144","42823","1","6755","1137","7805",
" 　嘉　 義　 市","5655","118297","1186","15054","3202","22586","133","3463","105","5257"," 　嘉　 義　 市","0","0","6","271","145","62811","0","0","878","8855",
" 　金　 門　 縣","1061","21424","350","4069","462","3140","28","318","95","4504"," 　金　 門　 縣","19","36","0","0","16","3680","1","5196","90","481",
" 　連　 江　 縣","221","2811","94","672","43","207","5","37","49","894"," 　連　 江　 縣","9","19","0","0","2","548","1","361","18","73",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國108年 1月14日","  編製",
