"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國107年 8月底","","","","",""," 單位：個、人","","","","","  中華民國107年 8月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","560287","10356257","160708","3250291","320031","3513791","12979","329465","8404","423767"," 總　　　　　計","1860","5363","292","13691","3895","2121574","39","274361","52079","423954",
" 　新　 北　 市","98494","1446652","32183","468162","55809","508214","1931","43373","746","43888"," 　新　 北　 市","241","754","19","1124","305","302358","5","27368","7255","51411",
" 　臺　 北　 市","110195","2395299","13095","368533","80751","1388476","3603","88585","963","127075"," 　臺　 北　 市","30","121","34","1254","318","325854","0","0","11401","95401",
" 　桃　 園　 市","49306","941217","16643","448964","27078","263273","800","22750","590","28270"," 　桃　 園　 市","53","125","27","2326","278","139580","2","1501","3835","34428",
" 　臺　 中　 市","88339","1234916","31210","485271","46885","392556","1385","31725","796","39588"," 　臺　 中　 市","46","130","32","2274","377","218112","1","1969","7607","63291",
" 　臺　 南　 市","39491","762490","13127","291267","20649","168386","824","18919","666","30083"," 　臺　 南　 市","29","71","21","1514","325","153790","2","65844","3848","32616",
" 　高　 雄　 市","61288","1119224","16057","341208","36021","321223","1294","33029","873","34641"," 　高　 雄　 市","442","1230","29","1504","550","306308","7","30744","6015","49337",
" 　宜　 蘭　 縣","6356","153752","1721","28222","2738","24529","219","5885","240","8719"," 　宜　 蘭　 縣","462","1561","11","224","181","62008","2","17118","782","5486",
" 　新　 竹　 縣","10267","253802","3106","117678","5531","75382","263","11528","224","6385"," 　新　 竹　 縣","17","47","12","213","112","34076","0","0","1002","8493",
" 　苗　 栗　 縣","7718","157006","2989","62432","3250","27783","213","5007","301","7330"," 　苗　 栗　 縣","16","62","5","111","110","38592","2","7805","832","7884",
" 　彰　 化　 縣","29324","445260","13891","203085","12178","83494","480","15656","431","13172"," 　彰　 化　 縣","21","51","16","495","176","95184","1","15854","2130","18269",
" 　南　 投　 縣","6070","129923","1859","32516","2672","21374","215","4277","338","8784"," 　南　 投　 縣","2","10","16","520","117","50886","1","4412","850","7144",
" 　雲　 林　 縣","7610","218401","2655","64108","3182","27646","253","5706","349","11913"," 　雲　 林　 縣","40","70","11","268","176","70070","1","30757","943","7863",
" 　嘉　 義　 縣","5320","114139","1974","38121","2316","23441","172","7768","266","7054"," 　嘉　 義　 縣","15","30","5","143","68","16926","1","17789","503","2867",
" 　屏　 東　 縣","9118","209312","2397","36278","4470","34404","416","6526","443","12782"," 　屏　 東　 縣","68","186","16","554","143","87715","5","19064","1160","11803",
" 　臺　 東　 縣","2898","44130","601","4295","1387","8965","132","4292","230","5693"," 　臺　 東　 縣","69","162","8","305","64","14880","3","3382","404","2156",
" 　花　 蓮　 縣","5309","90528","1371","13901","2626","18839","181","9283","293","8302"," 　花　 蓮　 縣","45","121","10","251","109","34568","1","1777","673","3486",
" 　澎　 湖　 縣","1162","30685","301","2159","435","3030","36","628","118","3553"," 　澎　 湖　 縣","140","299","1","7","18","5341","1","14855","112","813",
" 　基　 隆　 市","4949","106989","1244","16891","2595","19070","123","3972","143","5744"," 　基　 隆　 市","74","212","2","101","163","55072","1","1749","604","4178",
" 　新　 竹　 市","10168","360873","2662","207609","5767","77900","276","6783","145","10760"," 　新　 竹　 市","24","73","10","181","143","42996","1","6795","1140","7776",
" 　嘉　 義　 市","5632","117665","1176","14929","3190","22509","132","3441","105","4736"," 　嘉　 義　 市","1","1","7","322","144","63014","0","0","877","8713",
" 　金　 門　 縣","1054","21215","352","3999","459","3090","26","296","95","4424"," 　金　 門　 縣","18","33","0","0","16","3694","1","5215","87","464",
" 　連　 江　 縣","219","2779","94","663","42","207","5","36","49","871"," 　連　 江　 縣","7","14","0","0","2","550","1","363","19","75",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國107年10月12日","  編製",
