"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國107年12月底","","","","",""," 單位：個、人","","","","","  中華民國107年12月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","561761","10372358","161607","3270475","320484","3517647","13157","331125","8384","437084"," 總　　　　　計","1907","5741","146","7848","3905","2101423","39","271977","52132","429038",
" 　新　 北　 市","98692","1446735","32275","467597","55853","510463","1963","42990","747","45561"," 　新　 北　 市","249","819","10","1072","304","298949","5","27084","7286","52200",
" 　臺　 北　 市","110251","2404700","13212","370485","80697","1392844","3626","88688","961","133133"," 　臺　 北　 市","29","123","17","741","321","321336","0","0","11388","97350",
" 　桃　 園　 市","49522","947690","16769","457265","27143","260347","821","23465","589","30855"," 　桃　 園　 市","55","140","18","863","279","138743","2","1479","3846","34533",
" 　臺　 中　 市","88772","1239856","31379","487577","47111","393993","1404","31720","792","41091"," 　臺　 中　 市","51","153","16","1707","379","217522","1","1966","7639","64127",
" 　臺　 南　 市","39616","763043","13217","292261","20646","168227","838","19038","661","31055"," 　臺　 南　 市","31","72","17","906","324","153091","2","65459","3880","32934",
" 　高　 雄　 市","61352","1119353","16162","342751","35958","322552","1313","33416","872","34728"," 　高　 雄　 市","450","1302","10","535","553","303815","7","30310","6027","49944",
" 　宜　 蘭　 縣","6399","153967","1725","28671","2756","24619","226","5858","239","9014"," 　宜　 蘭　 縣","474","1719","6","372","181","61260","2","16903","790","5551",
" 　新　 竹　 縣","10362","250983","3139","116522","5589","73837","271","11233","226","6688"," 　新　 竹　 縣","18","53","4","5","112","33724","0","0","1003","8921",
" 　苗　 栗　 縣","7739","154208","2993","59855","3272","28310","217","4945","298","7439"," 　苗　 栗　 縣","14","54","0","0","111","37907","2","7758","832","7940",
" 　彰　 化　 縣","29378","446831","13931","204682","12200","83849","485","15869","431","13797"," 　彰　 化　 縣","22","63","6","143","176","94421","1","15718","2126","18289",
" 　南　 投　 縣","6053","129745","1859","32766","2682","21345","215","4733","335","8744"," 　南　 投　 縣","2","8","8","326","117","50280","1","4429","834","7114",
" 　雲　 林　 縣","7677","217542","2678","65468","3213","26558","256","5792","348","11814"," 　雲　 林　 縣","45","85","5","137","176","69279","1","30478","955","7931",
" 　嘉　 義　 縣","5317","112929","1972","38538","2325","21955","172","7755","264","7324"," 　嘉　 義　 縣","17","37","2","60","67","16771","1","17647","497","2842",
" 　屏　 東　 縣","9145","208312","2430","36715","4477","34551","422","6711","443","12624"," 　屏　 東　 縣","74","204","6","124","143","86727","5","18870","1145","11786",
" 　臺　 東　 縣","2882","43641","599","4303","1375","8878","134","4397","229","5566"," 　臺　 東　 縣","76","169","3","128","64","14700","3","3334","399","2166",
" 　花　 蓮　 縣","5312","90302","1379","13698","2636","19104","183","9216","295","8507"," 　花　 蓮　 縣","45","126","7","331","109","34101","1","1753","657","3466",
" 　澎　 湖　 縣","1157","29545","301","2026","436","2931","38","645","118","2820"," 　澎　 湖　 縣","133","303","0","0","18","5222","1","14767","112","831",
" 　基　 隆　 市","4955","106137","1245","16824","2607","19092","127","4039","143","5882"," 　基　 隆　 市","65","178","1","55","164","54308","1","1735","602","4024",
" 　新　 竹　 市","10245","366243","2705","212883","5796","78345","280","6833","147","10809"," 　新　 竹　 市","29","78","5","86","144","42668","1","6752","1138","7789",
" 　嘉　 義　 市","5654","117341","1191","14963","3204","22537","132","3432","104","4981"," 　嘉　 義　 市","0","0","5","257","145","62406","0","0","873","8765",
" 　金　 門　 縣","1061","20507","352","3976","464","3100","29","314","94","3789"," 　金　 門　 縣","19","38","0","0","16","3646","1","5177","86","467",
" 　連　 江　 縣","220","2748","94","649","44","210","5","36","48","863"," 　連　 江　 縣","9","17","0","0","2","547","1","358","17","68",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國108年 2月19日","  編製",
