"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國107年 4月底","","","","",""," 單位：個、人","","","","","  中華民國107年 4月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","555992","10310914","159114","3214326","318066","3471340","12779","323565","8420","455000"," 總　　　　　計","1841","5239","245","13298","3882","2131899","39","276251","51606","419996",
" 　新　 北　 市","97883","1439731","32024","463223","55452","501926","1923","42395","749","48639"," 　新　 北　 市","214","637","18","1263","305","303421","5","27539","7193","50688",
" 　臺　 北　 市","109602","2386033","12956","363254","80444","1373370","3574","87743","967","135938"," 　臺　 北　 市","29","117","27","1438","318","328228","0","0","11287","95945",
" 　桃　 園　 市","48888","935163","16455","443654","26930","260079","783","22421","589","31445"," 　桃　 園　 市","51","122","16","2049","276","139829","2","1519","3786","34045",
" 　臺　 中　 市","87465","1220909","30906","477415","46426","386343","1333","30602","798","42123"," 　臺　 中　 市","45","136","24","2110","375","218024","1","2000","7557","62156",
" 　臺　 南　 市","39138","762745","12997","291459","20459","166308","818","18701","669","32674"," 　臺　 南　 市","31","64","17","1102","325","154109","2","66199","3820","32129",
" 　高　 雄　 市","60822","1116589","15814","336911","35835","318883","1272","32356","874","38085"," 　高　 雄　 市","461","1255","28","1380","548","307677","7","31213","5983","48829",
" 　宜　 蘭　 縣","6291","154032","1708","27975","2712","23631","217","5803","240","8997"," 　宜　 蘭　 縣","456","1548","14","722","179","62620","2","17357","763","5379",
" 　新　 竹　 縣","10141","293397","3056","159617","5483","73618","260","10984","225","6759"," 　新　 竹　 縣","18","55","5","20","111","33973","0","0","983","8371",
" 　苗　 栗　 縣","7655","157043","2956","62237","3244","27726","206","4954","300","7545"," 　苗　 栗　 縣","14","57","5","129","110","38985","2","7798","818","7612",
" 　彰　 化　 縣","29150","443527","13800","200740","12131","83184","467","15298","433","14118"," 　彰　 化　 縣","20","49","14","374","176","95790","1","15937","2108","18037",
" 　南　 投　 縣","6009","130191","1838","31806","2651","21441","211","4585","338","8991"," 　南　 投　 縣","2","13","12","422","116","51441","1","4402","840","7090",
" 　雲　 林　 縣","7473","217065","2582","63088","3137","26591","249","5666","349","12258"," 　雲　 林　 縣","42","76","7","173","175","70646","1","30823","931","7744",
" 　嘉　 義　 縣","5261","113959","1934","37682","2309","22714","169","7677","267","7963"," 　嘉　 義　 縣","14","33","4","88","67","17090","1","17936","496","2776",
" 　屏　 東　 縣","9053","209800","2364","35789","4472","34461","396","6193","444","13443"," 　屏　 東　 縣","68","189","13","472","143","88327","5","19203","1148","11723",
" 　臺　 東　 縣","2875","44244","598","4242","1364","8818","130","4167","228","5885"," 　臺　 東　 縣","77","191","9","400","64","15041","3","3411","402","2089",
" 　花　 蓮　 縣","5273","91181","1361","13935","2624","18520","171","8975","294","8853"," 　花　 蓮　 縣","43","114","12","651","109","34920","1","1793","658","3420",
" 　澎　 湖　 縣","1138","30533","286","2102","426","2902","36","624","118","3429"," 　澎　 湖　 縣","138","283","1","26","18","5414","1","14941","114","812",
" 　基　 隆　 市","4923","107225","1243","16690","2576","18859","128","3935","143","5913"," 　基　 隆　 市","64","173","3","73","163","55686","1","1744","602","4152",
" 　新　 竹　 市","10108","315650","2639","162767","5728","76411","279","6763","146","11849"," 　新　 竹　 市","27","74","8","132","142","43012","1","6832","1138","7810",
" 　嘉　 義　 市","5576","117869","1157","15088","3163","22289","127","3421","104","4807"," 　嘉　 義　 市","0","0","7","244","144","63375","0","0","874","8645",
" 　金　 門　 縣","1050","21286","348","3986","458","3081","25","268","96","4443"," 　金　 門　 縣","18","33","1","30","16","3739","1","5231","87","475",
" 　連　 江　 縣","218","2742","92","666","42","185","5","34","49","843"," 　連　 江　 縣","9","20","0","0","2","552","1","373","18","69",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國107年 6月14日","  編製",
