"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國107年 9月底","","","","",""," 單位：個、人","","","","","  中華民國107年 9月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","560886","10393745","160898","3255751","320237","3512979","13029","332000","8406","454364"," 總　　　　　計","1864","5451","279","13999","3898","2117029","39","273872","52236","428300",
" 　新　 北　 市","98587","1451097","32206","468179","55842","509092","1952","43734","747","47333"," 　新　 北　 市","244","769","20","1454","305","301409","5","27309","7266","51818",
" 　臺　 北　 市","110336","2406591","13140","368418","80809","1390027","3600","89102","962","135165"," 　臺　 北　 市","30","122","35","1497","318","324768","0","0","11442","97492",
" 　桃　 園　 市","49365","943629","16664","452534","27101","259412","808","22966","591","30645"," 　桃　 園　 市","52","133","24","2294","278","139398","2","1501","3845","34746",
" 　臺　 中　 市","88463","1239935","31242","486065","46947","392981","1385","31837","794","42504"," 　臺　 中　 市","45","129","32","2461","378","218142","1","1988","7639","63828",
" 　臺　 南　 市","39523","764872","13138","290970","20637","168270","831","18982","665","32946"," 　臺　 南　 市","28","71","25","1388","325","153591","2","65747","3872","32907",
" 　高　 雄　 市","61311","1123352","16081","342601","36002","321781","1297","33219","876","37210"," 　高　 雄　 市","441","1242","29","1490","550","305513","7","30655","6028","49641",
" 　宜　 蘭　 縣","6354","154354","1715","28232","2734","24461","220","5860","239","9276"," 　宜　 蘭　 縣","463","1613","11","479","181","61873","2","17061","789","5499",
" 　新　 竹　 縣","10300","253956","3105","117613","5556","75238","267","11549","225","6784"," 　新　 竹　 縣","17","48","9","136","111","34001","0","0","1010","8587",
" 　苗　 栗　 縣","7726","156557","2991","61631","3249","27853","213","4977","301","7654"," 　苗　 栗　 縣","15","59","6","137","110","38510","2","7799","839","7937",
" 　彰　 化　 縣","29335","446561","13895","203057","12186","83707","483","15840","431","14220"," 　彰　 化　 縣","21","51","16","498","176","95086","1","15827","2126","18275",
" 　南　 投　 縣","6071","130263","1866","32470","2671","21286","215","4670","338","9083"," 　南　 投　 縣","2","8","13","377","117","50833","1","4389","848","7147",
" 　雲　 林　 縣","7635","218778","2657","64440","3198","27325","254","5735","349","12385"," 　雲　 林　 縣","42","73","10","248","177","69932","1","30715","947","7925",
" 　嘉　 義　 縣","5319","115706","1975","38315","2317","23448","170","7775","264","8581"," 　嘉　 義　 縣","15","29","3","37","68","16890","1","17751","506","2880",
" 　屏　 東　 縣","9125","210107","2398","36468","4483","34439","416","6592","444","13834"," 　屏　 東　 縣","69","183","8","198","143","87502","5","19040","1159","11851",
" 　臺　 東　 縣","2900","44364","600","4286","1388","8980","131","4330","230","6030"," 　臺　 東　 縣","71","165","6","195","64","14850","3","3374","407","2154",
" 　花　 蓮　 縣","5323","91502","1381","13883","2629","18921","181","9483","295","8972"," 　花　 蓮　 縣","47","128","11","392","109","34468","1","1772","669","3483",
" 　澎　 湖　 縣","1172","30456","305","2142","441","2944","36","635","118","3463"," 　澎　 湖　 縣","139","305","1","7","18","5300","1","14843","113","817",
" 　基　 隆　 市","4955","107118","1246","17017","2598","18969","125","4016","142","5951"," 　基　 隆　 市","72","204","3","125","163","54912","1","1747","605","4177",
" 　新　 竹　 市","10182","362246","2673","207770","5761","78082","279","6910","146","11698"," 　新　 竹　 市","25","73","10","204","144","42901","1","6777","1143","7831",
" 　嘉　 義　 市","5628","118220","1175","14996","3187","22457","133","3435","105","5273"," 　嘉　 義　 市","0","0","7","382","145","62918","0","0","876","8759",
" 　金　 門　 縣","1053","21292","349","4006","458","3095","28","316","95","4478"," 　金　 門　 縣","18","30","0","0","16","3682","1","5215","88","470",
" 　連　 江　 縣","223","2789","96","658","43","211","5","37","49","879"," 　連　 江　 縣","8","16","0","0","2","550","1","362","19","76",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國107年11月14日","  編製",
