"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國107年 3月底","","","","",""," 單位：個、人","","","","","  中華民國107年 3月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","555488","10293180","158843","3207998","318092","3472029","12725","322532","8416","445599"," 總　　　　　計","1850","5295","151","9379","3881","2133572","39","276712","51491","420064",
" 　新　 北　 市","97838","1437167","31992","462508","55453","501408","1926","42043","749","47561"," 　新　 北　 市","217","644","17","1105","305","303564","5","27608","7174","50726",
" 　臺　 北　 市","109532","2384868","12929","362329","80456","1374917","3552","87736","966","134139"," 　臺　 北　 市","30","119","16","684","318","328926","0","0","11265","96018",
" 　桃　 園　 市","48831","932705","16420","442042","26934","259739","778","22407","589","30859"," 　桃　 園　 市","49","120","12","2219","276","139800","2","1523","3771","33996",
" 　臺　 中　 市","87405","1218153","30859","476108","46433","386511","1330","30536","798","41092"," 　臺　 中　 市","45","134","15","1669","375","217990","1","2015","7549","62098",
" 　臺　 南　 市","39105","761298","12972","291353","20458","166208","817","18647","668","31712"," 　臺　 南　 市","34","62","15","849","325","154015","2","66253","3814","32199",
" 　高　 雄　 市","60766","1115004","15786","336848","35833","318594","1271","32259","875","36945"," 　高　 雄　 市","462","1260","14","1101","547","307761","7","31282","5971","48954",
" 　宜　 蘭　 縣","6259","153729","1690","27862","2707","23696","217","5751","240","8965"," 　宜　 蘭　 縣","457","1586","8","305","179","62729","2","17436","759","5399",
" 　新　 竹　 縣","10102","292950","3054","160027","5458","73186","253","10920","225","6659"," 　新　 竹　 縣","17","50","4","5","110","33751","0","0","981","8352",
" 　苗　 栗　 縣","7660","156835","2956","62224","3257","27807","205","4921","300","7463"," 　苗　 栗　 縣","14","55","1","15","111","38951","2","7807","814","7592",
" 　彰　 化　 縣","29120","443072","13771","200112","12150","83459","460","15358","432","13855"," 　彰　 化　 縣","21","52","6","226","175","96000","1","15963","2104","18047",
" 　南　 投　 縣","6000","130029","1836","31729","2650","21535","208","4524","338","8868"," 　南　 投　 縣","2","13","10","354","116","51511","1","4384","839","7111",
" 　雲　 林　 縣","7455","216680","2578","62924","3130","26597","246","5526","349","12136"," 　雲　 林　 縣","41","71","1","20","175","70800","1","30888","934","7718",
" 　嘉　 義　 縣","5239","113790","1921","37552","2305","22878","169","7690","265","7644"," 　嘉　 義　 縣","14","33","3","67","67","17167","1","17971","494","2788",
" 　屏　 東　 縣","9043","209075","2356","35599","4483","34441","393","6163","443","13055"," 　屏　 東　 縣","67","192","7","171","143","88547","5","19220","1146","11687",
" 　臺　 東　 縣","2871","43926","601","4236","1368","8838","132","4155","228","5764"," 　臺　 東　 縣","78","187","4","179","64","15066","3","3419","393","2082",
" 　花　 蓮　 縣","5277","90997","1359","13877","2636","18668","169","8905","296","8914"," 　花　 蓮　 縣","44","115","9","240","109","35110","1","1800","654","3368",
" 　澎　 湖　 縣","1126","29853","280","2043","419","2854","36","619","118","2836"," 　澎　 湖　 縣","142","295","0","0","18","5431","1","14969","112","806",
" 　基　 隆　 市","4907","107116","1237","16590","2577","18866","128","3935","142","5839"," 　基　 隆　 市","63","183","0","0","164","55861","1","1724","595","4118",
" 　新　 竹　 市","10092","314437","2638","162383","5720","76169","278","6732","146","11358"," 　新　 竹　 市","27","72","5","52","142","42985","1","6854","1135","7832",
" 　嘉　 義　 市","5596","117576","1166","14988","3169","22387","128","3429","104","4712"," 　嘉　 義　 市","0","0","4","118","144","63322","0","0","881","8620",
" 　金　 門　 縣","1047","21216","349","4016","456","3093","24","242","96","4392"," 　金　 門　 縣","17","31","0","0","16","3738","1","5223","88","481",
" 　連　 江　 縣","217","2704","93","648","40","178","5","34","49","831"," 　連　 江　 縣","9","21","0","0","2","547","1","373","18","72",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國107年 5月14日","  編製",
