"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國107年 2月底","","","","",""," 單位：個、人","","","","","  中華民國107年 2月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","554643","10245350","158548","3195310","317839","3454064","12675","320484","8410","428563"," 總　　　　　計","1869","5350","93","6731","3874","2139668","39","277279","51296","417901",
" 　新　 北　 市","97799","1431092","32006","461033","55430","498573","1926","41780","745","45130"," 　新　 北　 市","223","674","8","830","305","304928","5","27675","7151","50469",
" 　臺　 北　 市","109391","2375624","12916","361608","80396","1370123","3534","87385","967","130284"," 　臺　 北　 市","28","121","14","505","318","330261","0","0","11218","95337",
" 　桃　 園　 市","48738","927690","16356","439636","26925","259049","778","22308","589","28973"," 　桃　 園　 市","49","123","14","2054","276","140210","2","1526","3749","33811",
" 　臺　 中　 市","87201","1211490","30766","473022","46369","384537","1313","30365","798","40071"," 　臺　 中　 市","46","132","6","1325","374","218168","1","2031","7528","61839",
" 　臺　 南　 市","39056","758395","12967","291229","20432","164750","815","18619","664","30184"," 　臺　 南　 市","33","64","13","970","325","154274","2","66278","3805","32027",
" 　高　 雄　 市","60696","1108847","15736","335077","35828","316435","1271","32039","875","34918"," 　高　 雄　 市","468","1275","5","479","546","308533","7","31391","5960","48700",
" 　宜　 蘭　 縣","6234","153168","1687","27671","2702","23546","216","5712","239","8678"," 　宜　 蘭　 縣","453","1562","5","75","178","63032","2","17508","752","5384",
" 　新　 竹　 縣","10061","291568","3036","159687","5439","72429","250","10779","225","6464"," 　新　 竹　 縣","17","53","5","29","110","33824","0","0","979","8303",
" 　苗　 栗　 縣","7632","156900","2942","61896","3244","28285","206","4886","300","7356"," 　苗　 栗　 縣","15","55","0","0","111","39065","2","7839","812","7518",
" 　彰　 化　 縣","29084","440702","13776","199168","12129","82769","459","15366","434","13112"," 　彰　 化　 縣","21","52","1","81","174","96216","1","16011","2089","17927",
" 　南　 投　 縣","5972","128780","1837","31612","2639","21232","206","4123","338","8679"," 　南　 投　 縣","2","13","0","0","116","51605","1","4394","833","7122",
" 　雲　 林　 縣","7442","215947","2568","62817","3132","26020","244","5418","349","12002"," 　雲　 林　 縣","39","72","1","30","175","70921","1","30948","933","7719",
" 　嘉　 義　 縣","5237","113027","1924","37510","2303","22654","169","7663","267","7147"," 　嘉　 義　 縣","14","33","1","17","67","17195","1","18011","491","2797",
" 　屏　 東　 縣","9031","208087","2348","35203","4481","34103","395","6080","442","12576"," 　屏　 東　 縣","69","186","3","42","144","88838","5","19284","1144","11775",
" 　臺　 東　 縣","2865","43317","598","4185","1366","8784","131","4108","228","5410"," 　臺　 東　 縣","78","185","3","83","64","15069","3","3430","394","2063",
" 　花　 蓮　 縣","5256","90331","1353","13815","2639","18759","168","8867","294","8319"," 　花　 蓮　 縣","44","119","2","11","109","35256","1","1808","646","3377",
" 　澎　 湖　 縣","1132","29720","277","1992","419","2760","34","604","118","2825"," 　澎　 湖　 縣","154","320","0","0","18","5462","1","14970","111","787",
" 　基　 隆　 市","4893","106976","1228","16403","2577","18749","127","3955","143","5831"," 　基　 隆　 市","64","191","0","0","161","56054","1","1709","592","4084",
" 　新　 竹　 市","10063","312934","2626","162306","5713","74984","275","6669","146","10986"," 　新　 竹　 市","26","70","6","82","142","43208","1","6871","1128","7758",
" 　嘉　 義　 市","5593","117000","1162","14866","3175","22252","127","3413","104","4522"," 　嘉　 義　 市","0","0","5","117","143","63264","0","0","877","8566",
" 　金　 門　 縣","1052","21079","346","3946","461","3090","26","312","96","4272"," 　金　 門　 縣","17","31","1","1","16","3737","1","5221","88","469",
" 　連　 江　 縣","215","2676","93","628","40","181","5","33","49","824"," 　連　 江　 縣","9","19","0","0","2","548","1","374","16","69",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國107年 4月13日","  編製",
