"  18","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","",""
"","","","","  中華民國106年 8月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","550996","10244859","157108","3180757","316167","3453445","12456","316725","8429","412101"
" 　新　 北　 市","97403","1428084","31987","460630","55109","493762","1903","40426","747","43617"
" 　臺　 北　 市","109172","2377418","12812","361284","80364","1371874","3483","87571","972","125155"
" 　桃　 園　 市","48149","924766","16099","433947","26634","263469","758","21791","587","26959"
" 　臺　 中　 市","86383","1207622","30507","470140","45934","384091","1277","30047","795","37983"
" 　臺　 南　 市","38661","759026","12826","291682","20257","163657","797","18564","668","28868"
" 　高　 雄　 市","60308","1112152","15493","333406","35707","318335","1253","31462","874","33716"
" 　宜　 蘭　 縣","6166","154649","1671","27425","2669","23586","213","5600","240","8550"
" 　新　 竹　 縣","10007","288486","3010","158380","5427","70983","247","10832","223","6197"
" 　苗　 栗　 縣","7555","156994","2898","61335","3222","28308","201","4913","296","7232"
" 　彰　 化　 縣","28967","442092","13695","198705","12089","83122","458","15261","442","12785"
" 　南　 投　 縣","5920","130456","1827","32198","2603","21363","202","3957","339","8496"
" 　雲　 林　 縣","7356","215511","2504","61543","3109","25752","234","5283","360","11506"
" 　嘉　 義　 縣","5213","112719","1896","37287","2304","22492","168","7555","267","6727"
" 　屏　 東　 縣","8939","208649","2335","35042","4434","33944","392","6080","442","12092"
" 　臺　 東　 縣","2825","43809","590","4135","1350","8936","125","4062","227","5273"
" 　花　 蓮　 縣","5254","91016","1354","13742","2634","19319","163","8531","294","7906"
" 　澎　 湖　 縣","1130","30556","281","2097","419","2624","31","579","119","3277"
" 　基　 隆　 市","4840","106689","1190","16576","2581","17414","121","3917","142","5636"
" 　新　 竹　 市","9989","312731","2569","161858","5696","74983","272","6577","149","10655"
" 　嘉　 義　 市","5522","117752","1141","14888","3131","22220","128","3370","103","4457"
" 　金　 門　 縣","1025","20969","335","3848","451","3021","25","315","95","4169"
" 　連　 江　 縣","212","2713","88","609","43","190","5","32","48","845"
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""
"","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","",""
"","","","","  中華民國106年 8月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","  受僱從事漁業","","  職業訓練機構","","","","","","",""
"","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者",""
" 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","1831","5145","297","15245","3853","2167193","39","281210","50816","413038"
" 　新　 北　 市","222","656","20","1348","305","309377","5","28048","7105","50220"
" 　臺　 北　 市","27","114","32","1393","318","336330","0","0","11164","93697"
" 　桃　 園　 市","51","126","25","2398","276","140924","2","1552","3717","33600"
" 　臺　 中　 市","47","128","30","2436","372","219613","1","2075","7420","61109"
" 　臺　 南　 市","29","55","25","1648","325","156066","2","67110","3732","31376"
" 　高　 雄　 市","459","1231","27","1538","543","312474","7","32082","5945","47908"
" 　宜　 蘭　 縣","445","1518","12","457","178","64251","2","17922","736","5340"
" 　新　 竹　 縣","15","48","14","285","110","33613","0","0","961","8148"
" 　苗　 栗　 縣","15","50","6","172","109","39735","2","7850","806","7399"
" 　彰　 化　 縣","19","46","21","676","173","97398","1","16264","2069","17835"
" 　南　 投　 縣","1","4","16","627","114","52267","1","4383","817","7161"
" 　雲　 林　 縣","35","62","12","336","174","72084","1","31205","927","7740"
" 　嘉　 義　 縣","15","33","3","94","68","17496","1","18282","491","2753"
" 　屏　 東　 縣","65","173","15","517","143","89702","5","19508","1108","11591"
" 　臺　 東　 縣","72","158","9","368","62","15301","3","3522","387","2054"
" 　花　 蓮　 縣","45","119","12","371","108","35824","1","1874","643","3330"
" 　澎　 湖　 縣","150","313","1","6","18","5658","1","15199","110","803"
" 　基　 隆　 市","67","191","0","0","156","57111","1","1723","582","4121"
" 　新　 竹　 市","27","67","8","194","141","43669","1","6951","1126","7777"
" 　嘉　 義　 市","0","0","9","381","142","63931","0","0","868","8505"
" 　金　 門　 縣","16","32","0","0","16","3815","1","5279","86","490"
" 　連　 江　 縣","9","21","0","0","2","554","1","381","16","81"
" 填表"," 審核","","","","  業務主管人員","","",""," 機關首長",""
"","","","","","  主辦統計人員","","","","",""
" 資料來源：  本局納保組及保費組。","","","","","","","","","",""
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國106年10月13日","  編製"
