"  50","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)","","","","","","",""
"","","","","  中華民國101年10月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","511045","9841249","140953","2817571","300141","3156004","11246","274896","8469","394512"
" 　新　 北　 市","92096","1400753","30819","425646","52407","460343","1669","32697","738","42737"
" 　臺　 北　 市","104582","2272295","11012","313862","78890","1262912","3285","79839","994","122936"
" 　臺　 中　 市","78697","1101261","27760","413534","41957","336335","1116","24875","790","33578"
" 　臺　 南　 市","35445","719560","11469","259919","18768","145982","771","17232","683","27906"
" 　高　 雄　 市","56683","1090912","13145","286035","35116","301997","1091","27100","865","33334"
" 　宜　 蘭　 縣","5180","161859","1432","24938","2420","19677","199","4839","246","7804"
" 　桃　 園　 縣","42633","858895","13665","385562","24277","241427","605","18657","565","24846"
" 　新　 竹　 縣","8309","238477","2477","120456","4542","57705","195","9604","221","5727"
" 　苗　 栗　 縣","6987","165023","2550","62331","3097","26107","177","4560","297","7830"
" 　彰　 化　 縣","27207","419288","12790","174498","11480","72130","426","12922","443","12269"
" 　南　 投　 縣","5479","134659","1633","28301","2396","18515","197","3353","356","8660"
" 　雲　 林　 縣","6490","217518","2100","54172","2765","22887","202","4280","359","10449"
" 　嘉　 義　 縣","4793","106003","1752","33917","2104","17182","143","6690","273","6492"
" 　屏　 東　 縣","8046","208690","1883","28737","4141","28834","383","5320","452","11350"
" 　臺　 東　 縣","2549","44437","465","3188","1316","7897","100","3290","230","4961"
" 　花　 蓮　 縣","4872","95665","1158","13010","2529","18075","163","7439","297","7653"
" 　澎　 湖　 縣","948","29381","229","1491","421","1961","26","532","125","2622"
" 　基　 隆　 市","4594","122391","978","15405","2660","18102","120","3315","144","5699"
" 　新　 竹　 市","9277","306831","2307","152888","5422","74208","227","5059","144","9703"
" 　嘉　 義　 市","5147","125947","995","15588","3002","21236","126","3042","106","4236"
" 　金　 門　 縣","861","18779","270","3489","394","2343","21","230","96","3047"
" 　連　 江　 縣","170","2625","64","604","37","149","4","21","45","673"
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)(續1）  ˉ","","","","","","",""
"","","","","  中華民國101年10月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","  受僱從事漁業","","  職業訓練機構","","","","","","",""
"","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者",""
" 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","674","2144","300","18342","3689","2514861","39","295379","45534","367540"
" 　新　 北　 市","72","219","26","1474","284","363607","5","29920","6076","44110"
" 　臺　 北　 市","16","62","35","2280","307","405320","0","0","10043","85084"
" 　臺　 中　 市","6","14","34","2678","358","235340","1","2537","6675","52370"
" 　臺　 南　 市","11","27","23","1792","320","177580","2","63133","3398","25989"
" 　高　 雄　 市","412","1333","28","2216","522","356127","7","39268","5497","43502"
" 　宜　 蘭　 縣","47","193","12","829","169","79988","2","18909","653","4682"
" 　桃　 園　 縣","16","35","30","3036","263","153860","2","1837","3210","29635"
" 　新　 竹　 縣","5","12","10","276","96","37949","0","0","763","6748"
" 　苗　 栗　 縣","5","37","6","160","111","49235","2","7730","742","7033"
" 　彰　 化　 縣","1","3","17","638","161","112527","1","17857","1888","16444"
" 　南　 投　 縣","0","0","12","202","117","64405","1","4469","767","6754"
" 　雲　 林　 縣","5","6","5","197","168","86421","1","32072","885","7034"
" 　嘉　 義　 縣","0","0","5","229","64","19369","1","19577","451","2547"
" 　屏　 東　 縣","5","9","14","413","134","102271","5","20830","1029","10926"
" 　臺　 東　 縣","3","10","11","572","63","18424","3","4172","358","1923"
" 　花　 蓮　 縣","6","18","13","900","100","43594","1","1927","605","3049"
" 　澎　 湖　 縣","33","77","1","6","17","7074","1","14963","95","655"
" 　基　 隆　 市","13","43","3","78","145","73799","1","2167","530","3783"
" 　新　 竹　 市","14","37","7","226","132","48982","1","8589","1023","7139"
" 　嘉　 義　 市","0","0","7","139","142","74094","0","0","769","7612"
" 　金　 門　 縣","3","5","1","1","14","4265","1","5029","61","370"
" 　連　 江　 縣","1","4","0","0","2","630","1","393","16","151"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
"  月　　　報"," 每月終了後45日內編報","","","","","","","  表　　號","  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (行業別)(續2)  ˉ","","","","","","",""
"","","","","  中華民國101年10月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　  計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
"  行　業　別"," 單  位","  人　數","  單  位","  人　數","  單  位"," 人　數"," 單  位"," 人　數","  單  位","  人　數"
" 總　　　　　　　　　　計","511045","9841249","140953","2817571","300141","3156004","11246","274896","8469","394512"
" 　農、林、漁、牧業","1674","376811","745","10290","56","338","44","365","8","226"
" 　礦業及土石採取業","412","4620","405","4143","5","38","0","0","0","0"
" 　製造業","101378","3012947","97508","2302265","3033","139837","36","591","0","0"
" 　電力及燃氣供應業","252","24522","198","21325","49","1815","0","0","0","0"
" 　用水供應及污染整治業","3642","56994","1848","14615","1741","26446","9","60","17","1980"
" 　營造業","44771","720496","24845","160063","19596","148315","8","42","21","928"
" 　批發及零售業","195352","1668767","1001","31872","193256","1531427","645","3813","156","819"
" 　運輸及倉儲業","9937","446862","6137","141159","3353","61564","32","323","15","6116"
" 　住宿及餐飲業","15988","448678","14","9149","15825","245544","19","405","11","234"
" 　資訊及通訊傳播業","9971","235304","146","34378","8174","144229","1554","20696","6","148"
" 　金融及保險業","7051","368012","13","27","6039","270452","67","14338","656","42867"
" 　不動產業","12313","128020","73","1823","12068","92677","7","779","4","102"
" 　專業、科學及技術服務業","30995","347869","104","9507","20232","199944","144","17832","87","8470"
" 　支援服務業","13150","346902","3711","41745","8183","219734","42","1324","0","0"
" 　公共行政及國防；強制性","2749","138390","23","10677","0","0","2","49","2651","126471"
" 　社會安全","","","","","","","","","",""
" 　教育服務業","14256","264609","7","331","163","3148","235","4180","4182","152321"
" 　醫療保健及社會工作服務業","25384","406084","0","0","1896","5847","5866","167161","527","47902"
" 　藝術、娛樂及休閒服務業","2372","92679","277","2624","1535","25764","293","1685","91","4749"
" 　其他服務業","19398","752683","3898","21578","4937","38885","2243","41253","37","1179"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
