"  50","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)","","","","","","",""
"","","","","  中華民國101年 7月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","509748","9796904","140290","2814266","299695","3155255","11229","270235","8459","317732"
" 　新　 北　 市","92007","1392975","30842","426153","52354","459460","1676","31948","742","30807"
" 　臺　 北　 市","104411","2269580","10911","311802","78876","1266590","3269","78803","999","111072"
" 　臺　 中　 市","78350","1088431","27607","412628","41776","332379","1118","24521","790","24382"
" 　臺　 南　 市","35393","714957","11429","260145","18772","146168","772","17037","679","21551"
" 　高　 雄　 市","56596","1087583","13046","286266","35167","301331","1082","26096","864","25024"
" 　宜　 蘭　 縣","5164","162853","1431","25015","2398","19866","200","4853","245","6623"
" 　桃　 園　 縣","42404","851073","13584","384107","24146","239570","605","18202","568","18880"
" 　新　 竹　 縣","8270","236403","2455","119728","4521","57067","193","9643","220","4110"
" 　苗　 栗　 縣","7047","164632","2601","63065","3096","26495","179","4451","297","5543"
" 　彰　 化　 縣","27086","416710","12705","174781","11449","71866","426","12818","442","8605"
" 　南　 投　 縣","5441","134522","1630","28559","2372","18626","197","3412","348","6840"
" 　雲　 林　 縣","6411","218744","2025","53370","2756","24582","201","4241","360","8667"
" 　嘉　 義　 縣","4760","103852","1734","33724","2106","16771","138","6549","266","4992"
" 　屏　 東　 縣","8056","208418","1861","28547","4158","29325","392","5313","455","8632"
" 　臺　 東　 縣","2512","43571","449","3142","1288","8039","106","3208","224","3951"
" 　花　 蓮　 縣","4864","95280","1153","13007","2530","18506","157","7387","297","6147"
" 　澎　 湖　 縣","950","29704","226","1523","421","2056","25","504","125","2665"
" 　基　 隆　 市","4611","123557","972","15486","2685","18115","118","3213","145","4825"
" 　新　 竹　 市","9236","307021","2310","153590","5384","74760","224","4807","146","7662"
" 　嘉　 義　 市","5164","125859","995","15503","3013","21201","127","2993","106","3242"
" 　金　 門　 縣","843","18596","259","3524","389","2328","20","214","96","2883"
" 　連　 江　 縣","172","2583","65","601","38","154","4","22","45","629"
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)(續1）  ˉ","","","","","","",""
"","","","","  中華民國101年 7月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","  受僱從事漁業","","  職業訓練機構","","","","","","",""
"","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者",""
" 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","689","2159","324","16226","3667","2560577","39","296979","45356","363475"
" 　新　 北　 市","78","223","25","1385","278","369534","5","30226","6007","43239"
" 　臺　 北　 市","11","50","31","2090","304","414856","0","0","10010","84317"
" 　臺　 中　 市","7","15","37","2483","357","237733","1","2567","6657","51723"
" 　臺　 南　 市","12","31","22","1382","318","180415","2","62518","3387","25710"
" 　高　 雄　 市","426","1374","27","1540","518","362263","7","40556","5459","43133"
" 　宜　 蘭　 縣","47","201","14","632","168","82069","2","18921","659","4673"
" 　桃　 園　 縣","14","34","35","2708","262","156572","2","1854","3188","29146"
" 　新　 竹　 縣","6","13","13","307","95","38853","0","0","767","6682"
" 　苗　 栗　 縣","5","30","12","237","111","50128","2","7732","744","6951"
" 　彰　 化　 縣","1","3","21","485","158","113880","1","17964","1883","16308"
" 　南　 投　 縣","0","0","12","398","117","65468","1","4475","764","6744"
" 　雲　 林　 縣","6","12","14","434","168","88302","1","32121","880","7015"
" 　嘉　 義　 縣","0","0","2","40","64","19560","1","19655","449","2561"
" 　屏　 東　 縣","5","11","13","558","134","104209","5","20900","1033","10923"
" 　臺　 東　 縣","3","6","9","353","63","18734","3","4223","367","1915"
" 　花　 蓮　 縣","4","14","15","597","99","44652","1","1933","608","3037"
" 　澎　 湖　 縣","36","70","2","36","17","7200","1","14998","97","652"
" 　基　 隆　 市","12","32","2","57","146","75814","1","2187","530","3828"
" 　新　 竹　 市","12","32","11","227","132","50227","1","8732","1016","6984"
" 　嘉　 義　 市","0","0","6","276","142","75210","0","0","775","7434"
" 　金　 門　 縣","3","5","1","1","14","4274","1","5020","60","347"
" 　連　 江　 縣","1","3","0","0","2","624","1","397","16","153"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
"  月　　　報"," 每月終了後45日內編報","","","","","","","  表　　號","  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (行業別)(續2)  ˉ","","","","","","",""
"","","","","  中華民國101年 7月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　  計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
"  行　業　別"," 單  位","  人　數","  單  位","  人　數","  單  位"," 人　數"," 單  位"," 人　數","  單  位","  人　數"
" 總　　　　　　　　　　計","509748","9796904","140290","2814266","299695","3155255","11229","270235","8459","317732"
" 　農、林、漁、牧業","1677","379579","733","10030","56","337","45","387","8","225"
" 　礦業及土石採取業","421","4592","414","4109","5","42","0","0","0","0"
" 　製造業","101595","3028696","97712","2306222","3049","139368","33","567","0","0"
" 　電力及燃氣供應業","251","24569","197","21375","49","1805","0","0","0","0"
" 　用水供應及污染整治業","3629","56474","1818","14450","1757","25858","9","53","18","1844"
" 　營造業","44639","730634","24443","159222","19866","150112","8","36","21","938"
" 　批發及零售業","195316","1665212","993","31076","193248","1528191","625","3841","157","834"
" 　運輸及倉儲業","9899","451491","6081","139413","3375","61920","31","322","15","6163"
" 　住宿及餐飲業","15492","452616","14","8879","15328","246330","19","402","11","264"
" 　資訊及通訊傳播業","9931","235228","147","34483","8131","143657","1557","20974","6","149"
" 　金融及保險業","7034","367217","12","23","6019","269351","67","14308","658","42948"
" 　不動產業","12085","126251","73","1819","11844","90835","7","782","4","101"
" 　專業、科學及技術服務業","30835","347707","102","9492","20075","199956","140","17695","87","8142"
" 　支援服務業","13039","347151","3520","39731","8275","221772","45","1110","0","0"
" 　公共行政及國防；強制性","2772","140266","25","10580","0","0","2","49","2671","128593"
" 　社會安全","","","","","","","","","",""
" 　教育服務業","13950","180386","7","340","154","2866","49","1361","4123","74760"
" 　醫療保健及社會工作服務業","25490","399258","0","0","1867","5738","6081","165747","551","46202"
" 　藝術、娛樂及休閒服務業","2351","96560","231","2336","1558","28488","294","1671","92","5377"
" 　其他服務業","19342","763017","3768","20686","5039","38629","2217","40930","37","1192"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
