"  50","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)","","","","","","",""
"","","","","  中華民國98年 8月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","472744","8938573","128049","2456634","280744","2724054","10461","247817","8526","381490"
" 　臺　 灣　 省","337688","6164822","112501","2003941","180370","1404409","6666","161952","6922","240124"
" 　　臺　北　縣","85360","1265212","29268","379696","48253","399161","1588","28020","740","36862"
" 　　宜　蘭　縣","4695","157696","1304","21074","2168","15640","178","4360","246","7260"
" 　　桃　園　縣","38623","742542","12255","328943","22233","192731","499","16299","539","23462"
" 　　新　竹　縣","7081","196727","2135","94442","3805","42278","170","10074","221","5026"
" 　　苗　栗　縣","6448","153060","2340","54907","2838","22137","166","3920","296","7036"
" 　　臺　中　縣","36440","486727","18569","237909","14573","90627","445","7323","458","15011"
" 　　彰　化　縣","25283","377309","11880","149641","10666","61617","400","11787","444","11681"
" 　　南　投　縣","4977","127485","1420","24966","2193","14912","181","2923","354","8858"
" 　　雲　林　縣","5849","201394","1676","43966","2619","19927","176","3687","363","10246"
" 　　嘉　義　縣","4471","97668","1599","30255","1974","13340","132","6271","278","7314"
" 　　臺　南　縣","16673","374494","6539","165996","7780","58596","361","10376","471","12917"
" 　　高　雄　縣","17691","364365","5790","106655","9468","69131","334","11853","459","15813"
" 　　屏　東　縣","7370","199666","1535","23129","3930","24406","380","4719","476","14740"
" 　　臺　東　縣","2397","44013","368","2784","1246","6620","99","3012","239","6106"
" 　　花　蓮　縣","4548","94699","1014","12300","2392","15794","143","7015","309","8221"
" 　　澎　湖　縣","839","28786","167","1376","418","1623","24","449","124","2963"
" 　　基　隆　市","4385","124803","829","14782","2687","17386","107","2999","146","5722"
" 　　新　竹　市","8504","278552","2163","135562","4969","64114","189","4195","147","8635"
" 　　臺　中　市","34877","451284","6624","100744","23551","183341","613","14979","302","15965"
" 　　嘉　義　市","4867","119355","934","15076","2849","19183","113","2654","107","3687"
" 　　臺　南　市","16310","278985","4092","59738","9758","71845","368","5037","203","12599"
" 　臺　 北 　市","99254","2116492","9714","306278","75903","1125780","3164","74394","1008","118715"
" 　高 　雄 　市","34943","638424","5606","142810","24082","191981","617","11325","453","19429"
" 　金 馬  地 區","859","18835","228","3605","389","1884","14","146","143","3222"
" 　　金　門　縣","715","16408","183","3114","356","1767","11","128","97","2592"
" 　　連　江　縣","144","2427","45","491","33","117","3","18","46","630"
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)(續1）  ˉ","","","","","","",""
"","","","","  中華民國98年 8月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","  受僱從事漁業","","  職業訓練機構","","","","","","",""
"","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者",""
" 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","491","1716","360","19500","3306","2481051","39","292050","40768","334261"
" 　臺　 灣　 省","53","253","308","15441","2712","1848639","35","259726","28121","230337"
" 　　臺　北　縣","4","12","30","1848","246","351579","5","29130","5226","38904"
" 　　宜　蘭　縣","16","163","7","495","159","84866","2","19276","615","4562"
" 　　桃　園　縣","0","0","75","2963","223","148719","2","1838","2797","27587"
" 　　新　竹　縣","1","2","6","151","84","38157","0","0","659","6597"
" 　　苗　栗　縣","0","0","13","339","101","50178","2","7651","692","6892"
" 　　臺　中　縣","0","0","11","411","175","111654","1","2811","2208","20981"
" 　　彰　化　縣","0","0","15","662","146","107783","1","18439","1731","15699"
" 　　南　投　縣","0","0","7","265","106","65715","1","3840","715","6006"
" 　　雲　林　縣","0","0","11","297","150","86406","1","30444","853","6421"
" 　　嘉　義　縣","0","0","2","30","59","18395","1","19594","426","2469"
" 　　臺　南　縣","0","0","22","1472","144","72884","1","42106","1355","10147"
" 　　高　雄　縣","18","32","15","715","147","132408","5","15654","1455","12104"
" 　　屏　東　縣","1","5","16","482","112","100650","5","21189","915","10346"
" 　　臺　東　縣","2","10","8","348","61","18855","3","4372","371","1906"
" 　　花　蓮　縣","0","0","14","889","93","45672","1","1800","582","3008"
" 　　澎　湖　縣","5","18","3","10","17","7311","1","14452","80","584"
" 　　基　隆　市","2","5","2","34","137","77879","1","2391","474","3605"
" 　　新　竹　市","2","2","7","348","120","49615","1","9716","906","6365"
" 　　臺　中　市","0","0","27","3015","154","107193","0","0","3606","26047"
" 　　嘉　義　市","0","0","5","213","136","71666","0","0","723","6876"
" 　　臺　南　市","2","4","12","454","142","101054","1","15023","1732","13231"
" 　臺　 北 　市","5","38","37","3103","285","412292","0","0","9138","75892"
" 　高 　雄 　市","433","1425","15","956","293","215379","2","27582","3442","27537"
" 　金 馬  地 區","0","0","0","0","16","4741","2","4742","67","495"
" 　　金　門　縣","0","0","0","0","14","4115","1","4353","53","339"
" 　　連　江　縣","0","0","0","0","2","626","1","389","14","156"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
"  月　　　報"," 每月終了後45日內編報","","","","","","","  表　　號","  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (業別)(續2)  ˉ","","","","","","",""
"","","","","  中華民國98年 8月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　  計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
"  業　　別"," 單  位","  人　數","  單  位","  人　數","  單  位"," 人　數"," 單  位"," 人　數","  單  位","  人　數"
" 總　　　　　　　　　　計","472744","8938573","128049","2456634","280744","2724054","10461","247817","8526","381490"
" 　農、林、漁、牧業","1535","373103","764","8685","74","424","54","541","9","104"
" 　礦業及土石採取業","442","4520","435","3968","5","32","0","0","0","0"
" 　製造業","100115","2718764","96245","2025326","3068","109043","28","465","0","0"
" 　水電燃氣業","250","29234","193","26012","50","1812","0","0","2","46"
" 　營造業","41262","704739","18611","127490","22329","151158","17","148","22","1038"
" 　批發及零售業","183626","1465423","998","30670","181593","1345185","627","3585","162","954"
" 　住宿及餐飲業","11374","362535","13","20852","11220","157679","22","346","11","253"
" 　運輸、倉儲及通信業","11735","499825","5792","152465","5509","86902","31","149","17","5119"
" 　金融及保險業","6053","349145","11","21","5042","248503","69","14408","658","50343"
" 　不動產及租賃業","10985","115140","205","3077","10629","82203","7","736","6","123"
" 　專業、科學及技術服務業","33412","414736","71","9834","23535","260850","117","18217","95","8780"
" 　教育服務業","13514","204848","11","388","249","2400","29","1181","4142","107335"
