"  50","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)","","","","","","",""
"","","","","  中華民國98年 2月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","469090","8795368","127653","2469696","279166","2697317","10333","239337","8491","357026"
" 　臺　 灣　 省","334850","6040029","112381","2012628","179022","1377673","6588","155927","6899","218777"
" 　　臺　北　縣","84830","1241622","29315","383244","47836","391781","1596","27092","733","35662"
" 　　宜　蘭　縣","4598","155399","1284","20397","2139","14861","170","4227","247","6951"
" 　　桃　園　縣","38254","726230","12230","328469","22070","188467","479","15870","537","20722"
" 　　新　竹　縣","6951","168686","2109","70299","3721","40350","170","9528","220","5191"
" 　　苗　栗　縣","6419","149685","2338","54682","2836","21192","163","3772","298","6936"
" 　　臺　中　縣","36239","482763","18657","241256","14418","89516","434","6972","457","13966"
" 　　彰　化　縣","25140","370828","11829","150099","10636","60897","389","11185","443","11007"
" 　　南　投　縣","4873","124256","1394","24906","2166","14639","176","2745","354","8574"
" 　　雲　林　縣","5736","197507","1686","43921","2583","20035","174","3539","363","9759"
" 　　嘉　義　縣","4411","95162","1589","30438","1955","13214","135","5840","277","6349"
" 　　臺　南　縣","16562","368913","6560","168435","7749","56193","355","10205","471","11657"
" 　　高　雄　縣","17583","355019","5699","107096","9511","68261","340","11534","458","12335"
" 　　屏　東　縣","7302","191096","1508","22548","3934","24012","376","4544","475","10888"
" 　　臺　東　縣","2327","42209","367","2600","1245","6482","93","2871","238","5337"
" 　　花　蓮　縣","4488","91967","1005","12155","2400","15546","140","6634","305","7613"
" 　　澎　湖　縣","834","28034","162","1270","423","1536","24","443","125","2799"
" 　　基　隆　市","4341","122680","806","14313","2698","17380","104","2920","147","5377"
" 　　新　竹　市","8452","301624","2188","160848","4927","64752","183","3968","147","7960"
" 　　臺　中　市","34454","438217","6614","101279","23240","179643","601","14538","296","14330"
" 　　嘉　義　市","4842","115989","932","14872","2847","18979","114","2574","106","3194"
" 　　臺　南　市","16214","272143","4109","59501","9688","69937","372","4926","202","12170"
" 　臺　 北 　市","98589","2106054","9546","310285","75621","1127026","3129","72094","1001","115795"
" 　高 　雄 　市","34815","631549","5507","143352","24132","190764","604","11183","449","19531"
" 　金 馬  地 區","836","17736","219","3431","391","1854","12","133","142","2923"
" 　　金　門　縣","695","15413","177","2967","357","1732","9","117","96","2311"
" 　　連　江　縣","141","2323","42","464","34","122","3","16","46","612"
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)(續1）  ˉ","","","","","","",""
"","","","","  中華民國98年 2月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","  受僱從事漁業","","  職業訓練機構","","","","","","",""
"","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者",""
" 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","486","1706","152","9184","3247","2417685","39","287602","39523","315815"
" 　臺　 灣　 省","50","246","121","7374","2659","1797479","35","255337","27095","214588"
" 　　臺　北　縣","2","6","18","1105","247","339370","5","27563","5078","35799"
" 　　宜　蘭　縣","15","171","5","156","158","84488","2","19873","578","4275"
" 　　桃　園　縣","0","0","16","1635","213","143861","2","1798","2707","25408"
" 　　新　竹　縣","0","0","2","99","84","37252","0","0","645","5967"
" 　　苗　栗　縣","0","0","2","31","100","49140","2","7435","680","6497"
" 　　臺　中　縣","0","0","8","308","171","108252","1","2858","2093","19635"
" 　　彰　化　縣","0","0","5","211","142","104311","1","18268","1695","14850"
" 　　南　投　縣","0","0","4","33","104","64217","1","3780","674","5362"
" 　　雲　林　縣","0","0","4","77","147","85154","1","29189","778","5833"
" 　　嘉　義　縣","0","0","2","26","57","17732","1","19416","395","2147"
" 　　臺　南　縣","0","0","6","921","141","70992","1","40886","1279","9624"
" 　　高　雄　縣","16","31","7","274","142","128585","5","15641","1405","11262"
" 　　屏　東　縣","1","2","4","110","109","98104","5","21173","890","9715"
" 　　臺　東　縣","2","9","6","253","57","18612","3","4371","316","1674"
" 　　花　蓮　縣","0","0","2","175","93","45402","1","1747","542","2695"
" 　　澎　湖　縣","6","14","1","1","17","7281","1","14141","75","549"
" 　　基　隆　市","3","6","1","16","136","76907","1","2419","445","3342"
" 　　新　竹　市","3","4","5","131","117","48197","1","9846","881","5918"
" 　　臺　中　市","0","0","16","1594","153","101975","0","0","3534","24858"
" 　　嘉　義　市","0","0","3","62","133","69745","0","0","707","6563"
" 　　臺　南　市","2","3","4","156","138","97902","1","14933","1698","12615"
" 　臺　 北 　市","5","43","21","1107","282","405231","0","0","8984","74473"
" 　高 　雄 　市","431","1417","10","703","291","210341","2","27916","3389","26342"
" 　金 馬  地 區","0","0","0","0","15","4634","2","4349","55","412"
" 　　金　門　縣","0","0","0","0","13","4043","1","3958","42","285"
" 　　連　江　縣","0","0","0","0","2","591","1","391","13","127"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
"  月　　　報"," 每月終了後45日內編報","","","","","","","  表　　號","  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (業別)(續2)  ˉ","","","","","","",""
"","","","","  中華民國98年 2月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　  計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
"  業　　別"," 單  位","  人　數","  單  位","  人　數","  單  位"," 人　數"," 單  位"," 人　數","  單  位","  人　數"
" 總　　　　　　　　　　計","469090","8795368","127653","2469696","279166","2697317","10333","239337","8491","357026"
" 　農、林、漁、牧業","1481","366870","716","8495","75","497","53","477","9","93"
" 　礦業及土石採取業","452","4562","445","3998","5","31","0","0","0","0"
" 　製造業","100953","2725814","97055","2045102","3102","108607","28","428","0","0"
" 　水電燃氣業","248","29269","191","26053","50","1802","0","0","2","44"
" 　營造業","41234","701695","17937","124814","22975","155639","19","103","22","1076"
" 　批發及零售業","182297","1454741","1007","31463","180252","1338553","634","3452","161","897"
" 　住宿及餐飲業","10979","351486","13","22024","10831","153316","19","301","11","373"
" 　運輸、倉儲及通信業","11700","495537","5644","149892","5624","89062","33","163","17","4872"
" 　金融及保險業","5994","355413","10","20","4983","255092","70","15123","654","51023"
" 　不動產及租賃業","10959","113108","208","3035","10605","81100","7","740","6","119"
" 　專業、科學及技術服務業","32735","398852","72","9751","22998","249624","118","16891","95","7837"
" 　教育服務業","13123","184847","11","377","256","2341","29","1106","4141","100171"
