"  50","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)","","","","","","",""
"","","","","  中華民國98年 1月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","468956","8803398","127664","2493719","279310","2722121","10290","238738","8488","341810"
" 　臺　 灣　 省","334745","6039226","112441","2035660","179095","1386516","6567","155357","6893","206773"
" 　　臺　北　縣","84877","1246049","29332","390964","47908","393850","1592","26952","731","34357"
" 　　宜　蘭　縣","4596","155398","1284","20564","2146","15182","171","4213","247","6509"
" 　　桃　園　縣","38235","729876","12250","333762","22049","189379","480","15999","536","19788"
" 　　新　竹　縣","7003","197992","2148","98742","3736","41878","171","9493","220","4942"
" 　　苗　栗　縣","6418","149554","2338","55334","2841","21610","159","3748","298","6276"
" 　　臺　中　縣","36256","484191","18695","244836","14413","90579","432","6902","458","12251"
" 　　彰　化　縣","25124","370899","11840","151413","10630","61558","388","11173","442","10405"
" 　　南　投　縣","4860","124511","1394","25358","2159","15087","173","2724","353","8489"
" 　　雲　林　縣","5736","196632","1685","44289","2596","20116","172","3508","363","9561"
" 　　嘉　義　縣","4415","94578","1592","30618","1962","13196","135","5794","278","5996"
" 　　臺　南　縣","16548","369890","6565","170316","7741","57389","353","10192","471","10703"
" 　　高　雄　縣","17606","353076","5700","108488","9546","67199","339","11465","459","11529"
" 　　屏　東　縣","7298","189706","1497","22577","3950","24719","376","4536","474","9910"
" 　　臺　東　縣","2324","42043","364","2500","1246","6790","94","2887","238","5166"
" 　　花　蓮　縣","4471","91958","998","12246","2394","16039","139","6620","306","7423"
" 　　澎　湖　縣","831","27947","163","1251","419","1534","24","441","125","2809"
" 　　基　隆　市","4328","122302","805","14215","2688","17515","104","2944","147","5247"
" 　　新　竹　市","8407","270520","2159","131011","4917","64384","183","3946","146","7490"
" 　　臺　中　市","34389","437274","6598","102304","23224","180088","596","14350","295","13800"
" 　　嘉　義　市","4821","115439","920","14906","2841","19340","116","2580","105","3033"
" 　　臺　南　市","16202","269391","4114","59966","9689","69084","370","4890","201","11089"
" 　臺　 北 　市","98611","2114934","9522","310434","75707","1140269","3109","72127","1003","113982"
" 　高 　雄 　市","34766","631756","5483","144215","24117","193480","602","11121","449","18251"
" 　金 馬  地 區","834","17482","218","3410","391","1856","12","133","143","2804"
" 　　金　門　縣","695","15186","176","2946","358","1731","9","117","97","2196"
" 　　連　江　縣","139","2296","42","464","33","125","3","16","46","608"
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)(續1）  ˉ","","","","","","",""
"","","","","  中華民國98年 1月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","  受僱從事漁業","","  職業訓練機構","","","","","","",""
"","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者",""
" 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","482","1711","117","5983","3242","2399269","39","286376","39324","313671"
" 　臺　 灣　 省","48","251","92","5138","2651","1782825","35","254109","26923","212597"
" 　　臺　北　縣","1","2","14","767","247","336247","5","27361","5047","35549"
" 　　宜　蘭　縣","13","166","3","33","158","84444","2","20015","572","4272"
" 　　桃　園　縣","0","0","10","1257","213","142820","2","1799","2695","25072"
" 　　新　竹　縣","0","0","2","2","84","37047","0","0","642","5888"
" 　　苗　栗　縣","0","0","1","1","100","48752","2","7423","679","6410"
" 　　臺　中　縣","0","0","6","80","171","107176","1","2863","2080","19504"
" 　　彰　化　縣","0","0","5","217","142","103260","1","18152","1676","14721"
" 　　南　投　縣","0","0","3","5","104","63808","1","3743","673","5297"
" 　　雲　林　縣","0","0","2","30","144","84614","1","28825","773","5689"
" 　　嘉　義　縣","0","0","2","2","57","17520","1","19375","388","2077"
" 　　臺　南　縣","0","0","5","889","141","70603","1","40240","1271","9558"
" 　　高　雄　縣","16","35","6","162","140","127400","5","15679","1395","11119"
" 　　屏　東　縣","1","4","3","45","108","97101","5","21181","884","9633"
" 　　臺　東　縣","2","9","6","131","57","18529","3","4389","314","1642"
" 　　花　蓮　縣","0","0","1","1","91","45243","1","1750","541","2636"
" 　　澎　湖　縣","7","22","1","1","17","7260","1","14080","74","549"
" 　　基　隆　市","3","6","1","16","136","76628","1","2425","443","3306"
" 　　新　竹　市","3","4","5","78","117","47899","1","9860","876","5848"
" 　　臺　中　市","0","0","13","1330","153","100590","0","0","3510","24812"
" 　　嘉　義　市","0","0","1","1","133","69076","0","0","705","6503"
" 　　臺　南　市","2","3","2","90","138","96808","1","14949","1685","12512"
" 　臺　 北 　市","4","40","17","346","282","403298","0","0","8967","74438"
" 　高 　雄 　市","430","1420","8","499","294","208527","2","27988","3381","26255"
" 　金 馬  地 區","0","0","0","0","15","4619","2","4279","53","381"
" 　　金　門　縣","0","0","0","0","13","4034","1","3889","41","273"
" 　　連　江　縣","0","0","0","0","2","585","1","390","12","108"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
"  月　　　報"," 每月終了後45日內編報","","","","","","","  表　　號","  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (業別)(續2)  ˉ","","","","","","",""
"","","","","  中華民國98年 1月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　  計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
"  業　　別"," 單  位","  人　數","  單  位","  人　數","  單  位"," 人　數"," 單  位"," 人　數","  單  位","  人　數"
" 總　　　　　　　　　　計","468956","8803398","127664","2493719","279310","2722121","10290","238738","8488","341810"
" 　農、林、漁、牧業","1459","365008","701","8343","77","498","48","467","9","104"
" 　礦業及土石採取業","455","4597","448","4030","5","32","0","0","0","0"
" 　製造業","101145","2746850","97244","2068585","3106","109681","26","408","0","0"
" 　水電燃氣業","250","28833","192","25622","51","1806","0","0","2","44"
" 　營造業","41262","699881","17834","124504","23104","156245","21","108","22","1075"
" 　批發及零售業","182307","1468644","1005","32023","180266","1352998","631","3474","161","907"
" 　住宿及餐飲業","10952","353026","13","22394","10804","156810","20","302","10","377"
" 　運輸、倉儲及通信業","11697","496462","5628","150968","5637","89984","33","169","17","4857"
" 　金融及保險業","5991","357337","10","21","4978","256984","70","15219","654","51418"
" 　不動產及租賃業","11022","113841","209","3040","10666","81977","7","744","6","114"
" 　專業、科學及技術服務業","32649","397339","69","9768","22941","248826","118","16752","95","7735"
" 　教育服務業","13032","168628","11","380","260","2378","29","1108","4138","87337"
