"  50","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)","","","","","","",""
"","","","","  中華民國100年 5月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","496101","9511775","134974","2718204","292896","2958505","11011","260016","8478","372212"
" 　新　 北　 市","89705","1353586","30223","412458","51052","433464","1639","30619","710","40641"
" 　臺　 北　 市","102568","2209938","10334","317655","77836","1197403","3245","76472","1005","119545"
" 　臺　 中　 市","75491","1032556","26529","388078","40322","304748","1099","23286","777","30424"
" 　臺　 南　 市","34422","692264","11094","249748","18218","137046","757","16470","675","25519"
" 　高　 雄　 市","55232","1058966","12361","270818","34677","286682","1046","24958","871","30921"
" 　宜　 蘭　 縣","4977","160239","1371","23257","2308","17321","195","4577","246","7117"
" 　桃　 園　 縣","40936","825215","12993","375487","23396","223688","550","17210","561","23187"
" 　新　 竹　 縣","7777","225056","2305","115073","4226","50327","184","9181","220","5194"
" 　苗　 栗　 縣","6779","163789","2463","62990","2983","24522","175","4301","298","7190"
" 　彰　 化　 縣","26383","402805","12335","164985","11179","66915","418","12277","442","11823"
" 　南　 投　 縣","5279","133197","1550","27526","2297","17252","195","3207","354","8311"
" 　雲　 林　 縣","6155","210917","1818","48215","2697","21373","203","4199","363","9589"
" 　嘉　 義　 縣","4697","101450","1693","32415","2073","15126","137","6410","276","6180"
" 　屏　 東　 縣","7882","205034","1744","26576","4083","26576","402","5241","468","11018"
" 　臺　 東　 縣","2533","43509","425","3264","1303","7211","108","3126","242","4329"
" 　花　 蓮　 縣","4840","94352","1119","12863","2525","16615","157","7210","303","7292"
" 　澎　 湖　 縣","915","29423","200","1423","439","1972","25","504","125","2788"
" 　基　 隆　 市","4552","125033","922","15921","2692","17263","121","3126","148","5562"
" 　新　 竹　 市","8958","300272","2246","150266","5220","70466","207","4670","146","8635"
" 　嘉　 義　 市","5056","124060","950","15300","2960","20351","127","2811","105","3726"
" 　金　 門　 縣","800","17617","241","3337","375","2043","17","140","97","2595"
" 　連　 江　 縣","164","2497","58","549","35","141","4","21","46","626"
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)(續1）  ˉ","","","","","","",""
"","","","","  中華民國100年 5月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","  受僱從事漁業","","  職業訓練機構","","","","","","",""
"","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者",""
" 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","534","1793","478","14820","3531","2539951","39","295963","44160","350311"
" 　新　 北　 市","29","74","35","1376","263","363506","5","30108","5749","41340"
" 　臺　 北　 市","9","56","41","1974","294","416528","0","0","9804","80305"
" 　臺　 中　 市","2","4","36","2229","346","231269","1","2658","6379","49860"
" 　臺　 南　 市","4","10","57","1359","307","178691","2","58829","3308","24592"
" 　高　 雄　 市","419","1319","43","1506","493","358505","7","42225","5315","42032"
" 　宜　 蘭　 縣","19","173","15","437","167","83784","2","18956","654","4617"
" 　桃　 園　 縣","7","16","99","2566","243","153009","2","1887","3085","28165"
" 　新　 竹　 縣","6","13","14","256","92","38496","0","0","730","6516"
" 　苗　 栗　 縣","3","31","8","94","105","50124","2","7762","742","6775"
" 　彰　 化　 縣","0","0","23","550","155","112163","1","18240","1830","15852"
" 　南　 投　 縣","0","0","5","111","114","66014","1","4237","763","6539"
" 　雲　 林　 縣","3","3","17","410","164","88097","1","32180","889","6851"
" 　嘉　 義　 縣","0","0","5","111","63","18954","1","19775","449","2479"
" 　屏　 東　 縣","3","11","14","475","125","103165","5","21220","1038","10752"
" 　臺　 東　 縣","2","10","15","482","62","18866","3","4372","373","1849"
" 　花　 蓮　 縣","2","6","9","261","99","45109","1","1952","625","3044"
" 　澎　 湖　 縣","5","18","5","36","17","7269","1","14762","98","651"
" 　基　 隆　 市","7","16","2","52","142","77112","1","2264","517","3717"
" 　新　 竹　 市","11","25","24","223","125","50050","1","9271","978","6666"
" 　嘉　 義　 市","0","0","10","266","139","74388","0","0","765","7218"
" 　金　 門　 縣","2","4","1","46","14","4219","1","4888","52","345"
" 　連　 江　 縣","1","4","0","0","2","633","1","377","17","146"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
"  月　　　報"," 每月終了後45日內編報","","","","","","","  表　　號","  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (行業別)(續2)  ˉ","","","","","","",""
"","","","","  中華民國100年 5月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　  計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
"  行　業　別"," 單  位","  人　數","  單  位","  人　數","  單  位"," 人　數"," 單  位"," 人　數","  單  位","  人　數"
" 總　　　　　　　　　　計","496101","9511775","134974","2718204","292896","2958505","11011","260016","8478","372212"
" 　農、林、漁、牧業","1476","377256","690","8959","54","303","44","425","8","219"
" 　礦業及土石採取業","425","4627","418","4128","5","32","0","0","0","0"
" 　製造業","101072","2955432","97156","2236814","3088","132946","37","492","0","0"
" 　電力及燃氣供應業","240","24738","186","21611","49","1771","0","0","0","0"
" 　用水供應及污染整治業","3448","53394","1589","13023","1804","24093","9","60","19","1971"
" 　營造業","43309","723027","22241","149461","20737","149169","18","93","21","979"
" 　批發及零售業","191408","1576796","1002","31486","189338","1446647","639","3731","158","856"
" 　運輸及倉儲業","9693","442251","5762","130091","3499","60859","30","297","16","5477"
" 　住宿及餐飲業","13374","402802","12","22578","13215","186625","20","371","11","254"
" 　資訊及通訊傳播業","9554","217195","147","33099","7755","129330","1556","20586","6","148"
" 　金融及保險業","6957","361360","13","25","5937","264765","68","14235","660","42642"
" 　不動產業","11132","119902","71","1904","10900","86090","7","738","4","100"
" 　專業、科學及技術服務業","29492","327762","91","9144","19035","187057","123","16866","86","8025"
" 　支援服務業","12494","326748","2721","28511","8628","217159","45","1055","0","0"
" 　公共行政及國防；強制性","2781","139640","25","10624","0","0","3","60","2683","127655"
" 　社會安全","","","","","","","","","",""
" 　教育服務業","14109","233768","7","350","149","2301","30","1472","4158","134034"
" 　醫療保健及社會工作服務業","24410","376433","0","0","1636","4991","6011","158282","519","43893"
" 　藝術、娛樂及休閒服務業","2225","89497","49","441","1631","25273","289","1641","92","4875"
" 　其他服務業","18502","759147","2794","15955","5436","39094","2082","39612","37","1084"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
