"  50","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)","","","","","","",""
"","","","","  中華民國100年 4月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","494867","9510201","134517","2710967","292392","2964166","10999","260157","8479","372013"
" 　新　 北　 市","89519","1353263","30127","411446","50985","434508","1632","30492","711","40859"
" 　臺　 北　 市","102400","2214378","10299","316810","77748","1202267","3252","76636","1007","119294"
" 　臺　 中　 市","75324","1031051","26448","386219","40263","304952","1097","23304","778","30699"
" 　臺　 南　 市","34335","691632","11059","249235","18176","137317","759","16489","672","25353"
" 　高　 雄　 市","55089","1059471","12282","270205","34618","287672","1042","24891","872","30838"
" 　宜　 蘭　 縣","4970","160411","1364","23165","2312","17343","197","4669","246","7169"
" 　桃　 園　 縣","40715","823277","12936","375168","23321","222366","551","17148","561","23471"
" 　新　 竹　 縣","7738","224631","2297","114771","4203","50262","182","9251","220","5166"
" 　苗　 栗　 縣","6778","163903","2456","62976","2991","24691","174","4294","298","7227"
" 　彰　 化　 縣","26335","402001","12322","164720","11164","66682","416","12315","442","11615"
" 　南　 投　 縣","5268","133601","1547","27234","2291","17463","195","3217","354","8508"
" 　雲　 林　 縣","6135","210534","1810","48001","2689","21403","202","4196","363","9459"
" 　嘉　 義　 縣","4673","101831","1688","32515","2063","14959","136","6422","275","6180"
" 　屏　 東　 縣","7851","205093","1730","26575","4068","26727","399","5238","469","10880"
" 　臺　 東　 縣","2535","43551","428","3328","1304","7220","106","3104","241","4293"
" 　花　 蓮　 縣","4840","94643","1123","12833","2523","16730","158","7201","303","7316"
" 　澎　 湖　 縣","906","29113","201","1420","434","1938","25","493","125","2463"
" 　基　 隆　 市","4536","124937","917","15744","2683","17231","122","3139","148","5536"
" 　新　 竹　 市","8924","299490","2239","149446","5196","70221","206","4680","146","8667"
" 　嘉　 義　 市","5033","123399","948","15314","2946","20022","127","2819","105","3808"
" 　金　 門　 縣","800","17520","240","3307","378","2051","17","138","97","2591"
" 　連　 江　 縣","163","2471","56","535","36","141","4","21","46","621"
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)(續1）  ˉ","","","","","","",""
"","","","","  中華民國100年 4月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","  受僱從事漁業","","  職業訓練機構","","","","","","",""
"","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者",""
" 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","537","1824","374","14316","3518","2539495","39","296045","44012","351218"
" 　新　 北　 市","26","69","35","1233","261","363065","5","30082","5737","41509"
" 　臺　 北　 市","9","55","40","2011","294","416766","0","0","9751","80539"
" 　臺　 中　 市","2","4","25","2093","346","231116","1","2664","6364","50000"
" 　臺　 南　 市","3","8","53","1306","308","178675","2","58635","3303","24614"
" 　高　 雄　 市","430","1366","39","1734","489","358270","7","42454","5310","42041"
" 　宜　 蘭　 縣","19","173","10","425","167","83899","2","18944","653","4624"
" 　桃　 園　 縣","6","15","29","2033","242","152866","2","1895","3067","28315"
" 　新　 竹　 縣","6","12","11","187","92","38392","0","0","727","6590"
" 　苗　 栗　 縣","3","30","8","69","105","50088","2","7733","741","6795"
" 　彰　 化　 縣","0","0","17","482","152","112003","1","18268","1821","15916"
" 　南　 投　 縣","0","0","6","190","114","66176","1","4268","760","6545"
" 　雲　 林　 縣","2","3","17","348","164","88126","1","32166","887","6832"
" 　嘉　 義　 縣","0","0","5","97","63","19380","1","19787","442","2491"
" 　屏　 東　 縣","2","8","13","457","124","103191","5","21236","1041","10781"
" 　臺　 東　 縣","2","10","15","489","61","18885","3","4377","375","1845"
" 　花　 蓮　 縣","1","4","10","400","99","45172","1","1948","622","3039"
" 　澎　 湖　 縣","4","17","4","68","17","7307","1","14756","95","651"
" 　基　 隆　 市","8","17","0","0","141","77296","1","2267","516","3707"
" 　新　 竹　 市","11","25","25","358","125","50080","1","9307","975","6706"
" 　嘉　 義　 市","0","0","12","336","138","73905","0","0","757","7195"
" 　金　 門　 縣","2","4","0","0","14","4208","1","4880","51","341"
" 　連　 江　 縣","1","4","0","0","2","629","1","378","17","142"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
"  月　　　報"," 每月終了後45日內編報","","","","","","","  表　　號","  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (行業別)(續2)  ˉ","","","","","","",""
"","","","","  中華民國100年 4月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　  計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
"  行　業　別"," 單  位","  人　數","  單  位","  人　數","  單  位"," 人　數"," 單  位"," 人　數","  單  位","  人　數"
" 總　　　　　　　　　　計","494867","9510201","134517","2710967","292392","2964166","10999","260157","8479","372013"
" 　農、林、漁、牧業","1478","377401","690","8926","54","305","43","437","8","222"
" 　礦業及土石採取業","426","4667","419","4170","5","30","0","0","0","0"
" 　製造業","100956","2950135","97046","2231283","3083","132962","37","508","0","0"
" 　電力及燃氣供應業","240","24743","186","21583","49","1793","0","0","0","0"
" 　用水供應及污染整治業","3445","53779","1578","13211","1812","24257","9","64","19","1998"
" 　營造業","43175","723566","22027","148963","20817","150018","18","97","21","987"
" 　批發及零售業","191009","1577198","1005","31667","188939","1447185","636","3720","158","856"
" 　運輸及倉儲業","9685","441318","5747","129665","3507","60091","31","315","17","5513"
" 　住宿及餐飲業","13311","402561","12","22156","13152","186928","20","372","11","259"
" 　資訊及通訊傳播業","9539","217266","147","33081","7735","129376","1561","20708","6","147"
" 　金融及保險業","6933","362233","13","25","5914","265540","69","14211","659","42667"
" 　不動產業","11086","120289","71","1907","10855","86534","7","745","5","103"
" 　專業、科學及技術服務業","29395","328302","90","9076","18975","187397","123","16900","87","8095"
" 　支援服務業","12463","328190","2689","27997","8638","219208","45","1070","0","0"
" 　公共行政及國防；強制性","2778","140162","25","10785","0","0","3","59","2680","128032"
" 　社會安全","","","","","","","","","",""
" 　教育服務業","13978","232699","7","352","147","2344","30","1541","4162","133371"
" 　醫療保健及社會工作服務業","24313","375944","0","0","1617","4932","5999","158085","518","43746"
" 　藝術、娛樂及休閒服務業","2211","89674","30","339","1636","25562","291","1645","91","4944"
" 　其他服務業","18446","760074","2735","15781","5457","39704","2077","39680","37","1073"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
