"  50","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)","","","","","","",""
"","","","","  中華民國100年 7月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","499111","9613775","135970","2757734","294559","3055217","11011","262169","8464","322247"
" 　新　 北　 市","90212","1363876","30338","419231","51382","444939","1642","30877","740","30845"
" 　臺　 北　 市","102969","2227578","10439","308380","78111","1230662","3239","77283","1008","110302"
" 　臺　 中　 市","76066","1053427","26747","400209","40615","317693","1097","23534","776","24226"
" 　臺　 南　 市","34658","703234","11160","256417","18370","141149","751","16482","673","23568"
" 　高　 雄　 市","55540","1068993","12458","275235","34822","295972","1049","25046","867","25513"
" 　宜　 蘭　 縣","5025","161848","1385","23894","2338","18619","195","4666","245","6504"
" 　桃　 園　 縣","41221","837300","13098","382077","23556","232866","552","17390","561","18231"
" 　新　 竹　 縣","7863","229206","2326","116812","4288","53598","186","9316","218","4084"
" 　苗　 栗　 縣","6893","164527","2488","64045","3017","25830","174","4097","298","5507"
" 　彰　 化　 縣","26512","406224","12408","168314","11228","68929","420","12468","442","9421"
" 　南　 投　 縣","5348","134215","1585","28033","2322","17933","196","3292","345","7590"
" 　雲　 林　 縣","6192","212683","1857","49401","2699","22460","202","4301","361","8717"
" 　嘉　 義　 縣","4696","101317","1691","32599","2079","15352","138","6405","267","5458"
" 　屏　 東　 縣","7932","207133","1771","27443","4100","27819","400","5296","462","10388"
" 　臺　 東　 縣","2539","43955","431","3280","1303","7612","109","3171","236","4390"
" 　花　 蓮　 縣","4855","95115","1129","12859","2529","17950","153","7386","300","6237"
" 　澎　 湖　 縣","920","29709","206","1510","437","2099","25","493","124","2833"
" 　基　 隆　 市","4588","125222","936","16106","2702","17897","123","3102","147","4810"
" 　新　 竹　 市","9015","303374","2256","152514","5264","72494","213","4547","146","7342"
" 　嘉　 義　 市","5096","124667","956","15454","2987","21083","127","2858","105","3115"
" 　金　 門　 縣","805","17679","247","3360","373","2109","16","138","97","2559"
" 　連　 江　 縣","166","2493","58","561","37","152","4","21","46","607"
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)(續1）  ˉ","","","","","","",""
"","","","","  中華民國100年 7月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","  受僱從事漁業","","  職業訓練機構","","","","","","",""
"","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者",""
" 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","531","1828","596","18553","3563","2545002","39","296811","44378","354214"
" 　新　 北　 市","26","73","45","1548","263","364586","5","30208","5771","41569"
" 　臺　 北　 市","10","60","54","2674","294","416540","0","0","9814","81677"
" 　臺　 中　 市","2","4","50","2544","347","232143","1","2647","6431","50427"
" 　臺　 南　 市","4","10","66","1844","313","178932","2","60018","3319","24814"
" 　高　 雄　 市","417","1327","57","1940","500","359687","7","41932","5363","42341"
" 　宜　 蘭　 縣","19","194","16","700","167","83642","2","18953","658","4676"
" 　桃　 園　 縣","7","16","94","2826","247","153673","2","1871","3104","28350"
" 　新　 竹　 縣","4","12","12","215","93","38609","0","0","736","6560"
" 　苗　 栗　 縣","3","34","63","278","105","50106","2","7755","743","6875"
" 　彰　 化　 縣","0","0","23","396","156","112468","1","18236","1834","15992"
" 　南　 投　 縣","0","0","17","542","115","65888","1","4232","767","6705"
" 　雲　 林　 縣","2","2","15","402","166","88188","1","32229","889","6983"
" 　嘉　 義　 縣","0","0","8","163","64","19072","1","19775","448","2493"
" 　屏　 東　 縣","4","11","15","591","128","103524","5","21179","1047","10882"
" 　臺　 東　 縣","2","10","15","464","63","18798","3","4344","377","1886"
" 　花　 蓮　 縣","3","7","14","543","100","45145","1","1923","626","3065"
" 　澎　 湖　 縣","6","21","5","11","17","7286","1","14802","99","654"
" 　基　 隆　 市","8","17","4","121","143","77173","1","2254","524","3742"
" 　新　 竹　 市","11","24","15","445","126","50104","1","9172","983","6732"
" 　嘉　 義　 市","0","0","7","280","140","74579","0","0","774","7298"
" 　金　 門　 縣","2","4","1","26","14","4227","1","4905","54","351"
" 　連　 江　 縣","1","2","0","0","2","632","1","376","17","142"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
"  月　　　報"," 每月終了後45日內編報","","","","","","","  表　　號","  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (行業別)(續2)  ˉ","","","","","","",""
"","","","","  中華民國100年 7月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　  計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
"  行　業　別"," 單  位","  人　數","  單  位","  人　數","  單  位"," 人　數"," 單  位"," 人　數","  單  位","  人　數"
" 總　　　　　　　　　　計","499111","9613775","135970","2757734","294559","3055217","11011","262169","8464","322247"
" 　農、林、漁、牧業","1492","378443","708","9203","55","308","44","428","8","225"
" 　礦業及土石採取業","423","4635","416","4128","5","35","0","0","0","0"
" 　製造業","101277","3002320","97353","2279989","3093","136829","35","553","0","0"
" 　電力及燃氣供應業","242","24788","188","21618","49","1794","0","0","0","0"
" 　用水供應及污染整治業","3479","53905","1629","13076","1795","24406","9","65","19","2106"
" 　營造業","43592","728885","22641","152959","20618","151489","18","88","21","969"
" 　批發及零售業","192329","1615284","1001","32372","190266","1483217","627","3816","158","862"
" 　運輸及倉儲業","9722","446239","5808","132616","3480","62106","30","301","16","5692"
" 　住宿及餐飲業","13907","419415","12","8005","13747","217257","20","377","11","289"
" 　資訊及通訊傳播業","9598","222148","150","33427","7804","133408","1548","20776","6","152"
" 　金融及保險業","6988","364775","14","25","5968","267312","67","14285","660","43084"
" 　不動產業","11287","122495","72","1806","11052","88557","7","734","4","95"
" 　專業、科學及技術服務業","29786","334480","92","9204","19242","191340","126","17191","85","8154"
" 　支援服務業","12553","333557","2822","30286","8563","221270","48","1228","0","0"
" 　公共行政及國防；強制性","2782","148466","25","10781","0","0","3","62","2683","136376"
" 　社會安全","","","","","","","","","",""
" 　教育服務業","14149","175564","7","349","153","2517","30","1025","4116","72395"
" 　醫療保健及社會工作服務業","24583","381689","0","0","1673","5169","6011","159517","547","44982"
" 　藝術、娛樂及休閒服務業","2260","94615","86","977","1625","28587","288","1677","93","5764"
" 　其他服務業","18662","762072","2946","16913","5371","39616","2100","40046","37","1102"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
