"  50","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)","","","","","","",""
"","","","","  中華民國103年 2月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","519071","9743086","144755","2897656","301776","3167699","11554","281093","8383","392215"
" 　新　 北　 市","93247","1380304","31096","431298","52748","459948","1739","33806","740","42661"
" 　臺　 北　 市","105199","2260920","11520","332096","78706","1267359","3317","81352","965","119364"
" 　臺　 中　 市","80027","1102947","28395","420916","42443","340357","1141","25454","781","35645"
" 　臺　 南　 市","36000","714995","11786","266035","18922","145780","772","17307","677","27720"
" 　高　 雄　 市","57477","1071644","13727","294539","35098","301078","1146","27428","863","33480"
" 　宜　 蘭　 縣","5651","154959","1518","25638","2463","20102","203","4971","243","7713"
" 　桃　 園　 縣","43887","858342","14215","395019","24772","240882","632","19379","563","25101"
" 　新　 竹　 縣","8670","246180","2606","130306","4678","58424","222","9800","223","5809"
" 　苗　 栗　 縣","7078","159238","2595","62412","3099","25823","187","4410","300","7624"
" 　彰　 化　 縣","27447","417272","12907","179871","11514","73181","432","12920","441","12184"
" 　南　 投　 縣","5563","129125","1686","29147","2426","19255","196","3437","345","8514"
" 　雲　 林　 縣","6771","214754","2256","56081","2834","25417","215","4477","362","10578"
" 　嘉　 義　 縣","4868","106388","1781","33967","2132","19369","152","6972","274","6368"
" 　屏　 東　 縣","8115","202744","1945","30067","4130","29286","388","5534","439","11159"
" 　臺　 東　 縣","2661","42415","504","3485","1330","7974","110","3404","224","4777"
" 　花　 蓮　 縣","5003","91998","1211","13380","2580","18280","159","7622","295","7569"
" 　澎　 湖　 縣","1091","29214","251","1514","404","2028","27","554","121","2589"
" 　基　 隆　 市","4624","113564","1016","15758","2595","17077","123","3484","140","5743"
" 　新　 竹　 市","9448","304578","2372","156216","5471","72707","242","5467","145","9810"
" 　嘉　 義　 市","5182","119757","1019","15691","2997","20713","127","3065","102","3980"
" 　金　 門　 縣","881","19179","279","3607","400","2548","20","225","95","3139"
" 　連　 江　 縣","181","2569","70","613","34","111","4","25","45","688"
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)(續1）  ˉ","","","","","","",""
"","","","","  中華民國103年 2月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","  受僱從事漁業","","  職業訓練機構","","","","","","",""
"","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者",""
" 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","1494","4328","113","7937","3759","2328012","39","289258","47198","374888"
" 　新　 北　 市","171","502","16","880","295","337288","5","28818","6437","45103"
" 　臺　 北　 市","13","55","20","717","314","374026","0","0","10344","85951"
" 　臺　 中　 市","35","77","9","1585","360","222892","1","2406","6862","53615"
" 　臺　 南　 市","21","42","9","791","321","165669","2","64383","3490","27268"
" 　高　 雄　 市","475","1388","7","802","532","331868","7","36703","5622","44358"
" 　宜　 蘭　 縣","367","1252","6","85","173","71917","2","18594","676","4687"
" 　桃　 園　 縣","31","65","12","1992","271","144020","2","1746","3389","30138"
" 　新　 竹　 縣","6","12","3","124","99","34618","0","0","833","7087"
" 　苗　 栗　 縣","7","49","1","25","112","44115","2","7634","775","7146"
" 　彰　 化　 縣","7","14","4","166","163","104492","1","17324","1978","17120"
" 　南　 投　 縣","0","0","2","23","116","57655","1","4373","791","6721"
" 　雲　 林　 縣","20","38","4","146","172","78907","1","32019","907","7091"
" 　嘉　 義　 縣","3","7","3","58","65","17987","1","19096","457","2564"
" 　屏　 東　 縣","16","41","0","0","138","95486","5","20321","1054","10850"
" 　臺　 東　 縣","38","70","4","162","63","16671","3","3857","385","2015"
" 　花　 蓮　 縣","41","94","5","183","104","39954","1","1870","607","3046"
" 　澎　 湖　 縣","174","443","0","0","17","6513","1","14884","96","689"
" 　基　 隆　 市","34","87","0","0","147","65536","1","1889","568","3990"
" 　新　 竹　 市","25","67","4","109","136","45198","1","7781","1052","7223"
" 　嘉　 義　 市","0","0","4","89","144","68509","0","0","789","7710"
" 　金　 門　 縣","4","7","0","0","15","4089","1","5175","67","389"
" 　連　 江　 縣","6","18","0","0","2","602","1","385","19","127"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
"  月　　　報"," 每月終了後45日內編報","","","","","","","  表　　號","  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (行業別)(續2)  ˉ","","","","","","",""
"","","","","  中華民國103年 2月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　  計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
"  行　業　別"," 單  位","  人　數","  單  位","  人　數","  單  位"," 人　數"," 單  位"," 人　數","  單  位","  人　數"
" 總　　　　　　　　　　計","519071","9743086","144755","2897656","301776","3167699","11554","281093","8383","392215"
" 　農、林、漁、牧業","2517","365907","767","10259","55","402","47","329","5","95"
" 　礦業及土石採取業","393","3922","387","3519","4","44","0","0","0","0"
" 　製造業","100583","3109944","96646","2331729","3039","142851","43","687","0","0"
" 　電力及燃氣供應業","273","24696","220","21719","48","1764","0","0","0","0"
" 　用水供應及污染整治業","3750","53218","2041","14603","1656","24373","9","52","17","1843"
" 　營造業","45878","683174","27195","167307","18344","141563","9","46","21","892"
" 　批發及零售業","195376","1674101","1012","29318","193247","1540048","664","3989","152","725"
" 　運輸及倉儲業","10059","428862","6444","147673","3170","60994","29","147","15","6294"
" 　住宿及餐飲業","17702","456324","17","24333","17530","251179","22","454","11","219"
" 　資訊及通訊傳播業","10250","240910","142","34669","8501","149721","1506","19956","6","148"
" 　金融及保險業","7032","370227","14","29","6017","270948","65","14469","659","42721"
" 　不動產業","13631","139043","80","2076","13379","98736","7","803","3","99"
" 　專業、科學及技術服務業","32175","354656","119","10010","20862","204323","149","17840","61","8329"
" 　支援服務業","13601","351183","4547","59141","7731","209331","45","1229","0","0"
" 　公共行政及國防；強制性","2716","134730","22","10335","0","0","3","52","2610","123043"
" 　社會安全","","","","","","","","","",""
" 　教育服務業","16398","282064","9","325","249","3489","2275","25515","4234","155581"
" 　醫療保健及社會工作服務業","24201","398527","3","8","2039","6273","4059","151724","466","46710"
" 　藝術、娛樂及休閒服務業","2568","91403","520","4857","1472","24783","307","1703","88","4460"
" 　其他服務業","19968","580195","4570","25746","4433","36877","2315","42098","35","1056"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
