"  50","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)","","","","","","",""
"","","","","  中華民國102年 1月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","509175","9699479","140797","2823665","298354","3169336","11267","275386","8440","347724"
" 　新　 北　 市","91720","1379514","30679","427210","52106","459110","1681","32830","738","36960"
" 　臺　 北　 市","104039","2254280","11037","312855","78339","1270005","3274","80308","983","115680"
" 　臺　 中　 市","78455","1088024","27701","413649","41777","337067","1115","24937","790","27444"
" 　臺　 南　 市","35353","707079","11467","261762","18669","144016","776","17293","680","22933"
" 　高　 雄　 市","56490","1071963","13173","287289","34897","303824","1099","26848","862","27527"
" 　宜　 蘭　 縣","5167","156613","1447","25022","2402","19991","200","4888","244","7130"
" 　桃　 園　 縣","42454","849195","13642","385051","24114","242885","609","18678","565","21374"
" 　新　 竹　 縣","8342","236905","2491","121779","4539","57531","202","9612","223","5087"
" 　苗　 栗　 縣","7000","161046","2561","63098","3093","26234","180","4406","296","6449"
" 　彰　 化　 縣","27108","413150","12749","174672","11420","72768","430","13026","440","10137"
" 　南　 投　 縣","5464","130779","1631","28471","2390","19071","191","3368","356","7746"
" 　雲　 林　 縣","6532","214633","2120","54968","2782","24018","201","4348","358","9508"
" 　嘉　 義　 縣","4764","106013","1749","33970","2080","19234","143","6714","273","5486"
" 　屏　 東　 縣","7979","202519","1885","28618","4092","29079","385","5284","454","9171"
" 　臺　 東　 縣","2527","42424","476","3310","1293","7921","100","3261","227","4332"
" 　花　 蓮　 縣","4860","92518","1170","12948","2525","18444","159","7614","297","6933"
" 　澎　 湖　 縣","969","28893","226","1491","407","1971","26","519","124","2464"
" 　基　 隆　 市","4565","117694","960","15404","2641","17866","118","3325","142","5349"
" 　新　 竹　 市","9231","302724","2301","152239","5372","74665","229","4890","143","8600"
" 　嘉　 義　 市","5131","122174","996","15654","2989","21134","125","3003","104","3746"
" 　金　 門　 縣","854","18777","269","3593","391","2349","20","211","96","3013"
" 　連　 江　 縣","171","2562","67","612","36","153","4","23","45","655"
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)(續1）  ˉ","","","","","","",""
"","","","","  中華民國102年 1月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","  受僱從事漁業","","  職業訓練機構","","","","","","",""
"","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者",""
" 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","713","2269","141","8619","3709","2414009","39","291583","45715","366888"
" 　新　 北　 市","72","226","13","649","286","349063","5","29271","6140","44195"
" 　臺　 北　 市","16","88","16","789","308","389841","0","0","10066","84714"
" 　臺　 中　 市","7","18","28","2393","360","227575","1","2504","6676","52437"
" 　臺　 南　 市","11","28","11","1037","319","171022","2","62780","3418","26208"
" 　高　 雄　 市","415","1345","9","710","524","342616","7","38408","5504","43396"
" 　宜　 蘭　 縣","41","179","4","72","171","76054","2","18644","656","4633"
" 　桃　 園　 縣","17","40","15","1864","264","147892","2","1774","3226","29637"
" 　新　 竹　 縣","4","9","4","29","97","36095","0","0","782","6763"
" 　苗　 栗　 縣","6","41","3","28","111","46101","2","7633","748","7056"
" 　彰　 化　 縣","1","3","6","190","162","108263","1","17683","1899","16408"
" 　南　 投　 縣","0","0","6","119","118","60864","1","4418","771","6722"
" 　雲　 林　 縣","5","7","4","144","169","82625","1","31999","892","7016"
" 　嘉　 義　 縣","1","3","2","30","64","18701","1","19396","451","2479"
" 　屏　 東　 縣","5","9","3","16","136","98954","5","20650","1014","10738"
" 　臺　 東　 縣","2","10","4","126","63","17581","3","4081","359","1802"
" 　花　 蓮　 縣","6","18","0","0","100","41765","1","1889","602","2907"
" 　澎　 湖　 縣","73","158","0","0","17","6819","1","14806","95","665"
" 　基　 隆　 市","11","38","0","0","148","69908","1","1966","544","3838"
" 　新　 竹　 市","16","40","9","249","133","46619","1","8242","1027","7180"
" 　嘉　 義　 市","0","0","4","174","143","70848","0","0","770","7615"
" 　金　 門　 縣","3","5","0","0","14","4188","1","5055","60","363"
" 　連　 江　 縣","1","4","0","0","2","615","1","384","15","116"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
"  月　　　報"," 每月終了後45日內編報","","","","","","","  表　　號","  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (行業別)(續2)  ˉ","","","","","","",""
"","","","","  中華民國102年 1月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　  計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
"  行　業　別"," 單  位","  人　數","  單  位","  人　數","  單  位"," 人　數"," 單  位"," 人　數","  單  位","  人　數"
" 總　　　　　　　　　　計","509175","9699479","140797","2823665","298354","3169336","11267","275386","8440","347724"
" 　農、林、漁、牧業","1709","369717","740","9933","56","362","46","432","8","223"
" 　礦業及土石採取業","399","4068","392","3618","5","39","0","0","0","0"
" 　製造業","100704","3116165","96744","2300521","3070","143103","37","587","0","0"
" 　電力及燃氣供應業","257","24873","203","21741","49","1817","0","0","0","0"
" 　用水供應及污染整治業","3666","55963","1883","14190","1730","26707","9","56","17","1858"
" 　營造業","44699","699943","25151","160944","19213","146190","10","67","21","922"
" 　批發及零售業","194056","1670671","1003","32062","191960","1534848","642","3803","156","785"
" 　運輸及倉儲業","9922","439142","6173","144355","3304","62300","30","183","15","6092"
" 　住宿及餐飲業","16229","446973","14","8914","16063","251584","20","414","11","231"
" 　資訊及通訊傳播業","9964","237453","146","34619","8180","145973","1539","20741","6","147"
" 　金融及保險業","7000","370399","13","24","5988","271577","66","14426","656","43054"
" 　不動產業","12371","128951","74","1828","12126","93204","7","781","3","100"
" 　專業、科學及技術服務業","30976","347998","110","9504","20187","200620","138","17719","87","8341"
" 　支援服務業","13141","345137","3834","45432","8036","216799","44","1534","0","0"
" 　公共行政及國防；強制性","2735","135599","23","10436","0","0","3","52","2631","123859"
" 　社會安全","","","","","","","","","",""
" 　教育服務業","14792","219281","7","327","166","3048","834","10415","4196","109874"
" 　醫療保健及社會工作服務業","24868","400108","0","0","1919","5885","5297","161093","508","46672"
" 　藝術、娛樂及休閒服務業","2405","91302","313","2952","1522","25866","304","1598","89","4532"
" 　其他服務業","19282","595736","3974","22265","4780","39414","2241","41485","36","1034"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
