"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國109年 6月底","","","","",""," 單位：個、人","","","","","  中華民國109年 6月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","573330","10465302","166119","3299740","324334","3525879","14211","353012","8394","477952"," 總　　　　　計","1959","5911","300","14811","3933","2078944","39","263802","54041","445251",
" 　新　 北　 市","100168","1461892","32501","467734","56650","520922","2120","46417","749","48667"," 　新　 北　 市","279","948","28","1623","306","294739","5","26123","7530","54719",
" 　臺　 北　 市","111046","2393914","13582","370342","80578","1381296","3731","90252","967","138720"," 　臺　 北　 市","32","141","31","1405","326","311973","0","0","11799","99785",
" 　桃　 園　 市","51192","968627","17387","465610","27854","262594","951","25573","590","34513"," 　桃　 園　 市","56","149","28","2411","292","140002","2","1476","4032","36299",
" 　臺　 中　 市","90926","1252743","32128","487272","48102","396138","1573","35078","789","44026"," 　臺　 中　 市","49","133","28","2075","379","219613","1","1873","7877","66535",
" 　臺　 南　 市","40625","764635","13663","289581","20985","167630","926","20777","676","34501"," 　臺　 南　 市","43","110","23","1339","326","151771","2","64616","3981","34310",
" 　高　 雄　 市","62469","1127156","16802","346767","36178","321073","1419","35863","855","38886"," 　高　 雄　 市","454","1238","32","1671","554","301283","7","28495","6168","51880",
" 　宜　 蘭　 縣","6644","153754","1772","28792","2874","24125","263","6388","240","10173"," 　宜　 蘭　 縣","454","1657","11","523","183","60120","2","16081","845","5895",
" 　新　 竹　 縣","10900","261976","3293","118373","5876","79085","298","11944","227","8005"," 　新　 竹　 縣","19","62","8","170","110","34379","0","0","1069","9958",
" 　苗　 栗　 縣","7990","155655","3100","60287","3353","28452","235","5417","301","8432"," 　苗　 栗　 縣","17","58","4","89","109","37092","2","7686","869","8142",
" 　彰　 化　 縣","29897","449625","14249","204859","12244","84138","526","17446","430","15222"," 　彰　 化　 縣","21","45","22","638","180","93700","1","15209","2224","18368",
" 　南　 投　 縣","6231","132017","1909","34817","2726","20565","251","5746","334","9898"," 　南　 投　 縣","3","13","16","465","116","49110","1","4389","875","7014",
" 　雲　 林　 縣","8055","223214","2901","69455","3282","27629","297","6382","348","13870"," 　雲　 林　 縣","47","88","11","355","177","67995","1","29172","991","8268",
" 　嘉　 義　 縣","5514","114960","2076","38170","2361","23532","184","8148","266","8116"," 　嘉　 義　 縣","34","79","3","104","67","16496","1","17232","522","3083",
" 　屏　 東　 縣","9443","211477","2568","37795","4566","34554","442","7523","444","14830"," 　屏　 東　 縣","72","216","13","473","142","85778","5","18218","1191","12090",
" 　臺　 東　 縣","3025","44960","665","4658","1391","8523","151","4532","228","6645"," 　臺　 東　 縣","70","157","11","523","62","14361","3","3140","444","2421",
" 　花　 蓮　 縣","5395","91392","1416","13990","2610","18594","193","9458","297","9947"," 　花　 蓮　 縣","46","128","15","457","111","33333","1","1721","706","3764",
" 　澎　 湖　 縣","1225","30524","327","2363","468","3112","40","729","119","3592"," 　澎　 湖　 縣","123","297","2","8","17","5031","1","14482","128","910",
" 　基　 隆　 市","5047","105908","1288","16841","2611","19108","133","4121","139","6408"," 　基　 隆　 市","79","249","2","66","169","53107","1","1923","625","4085",
" 　新　 竹　 市","10431","378193","2777","221715","5891","79754","295","7174","147","12036"," 　新　 竹　 市","29","73","7","120","142","42715","1","6443","1142","8163",
" 　嘉　 義　 市","5712","117995","1225","15340","3192","21871","143","3642","106","5611"," 　嘉　 義　 市","3","7","5","296","147","62302","0","0","891","8926",
" 　金　 門　 縣","1147","21776","387","4268","490","2912","35","367","94","4929"," 　金　 門　 縣","18","39","0","0","16","3535","1","5187","106","539",
" 　連　 江　 縣","248","2909","103","711","52","272","5","35","48","925"," 　連　 江　 縣","11","24","0","0","2","509","1","336","26","97",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國109年 8月13日","  編製",
