"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國109年 5月底","","","","",""," 單位：個、人","","","","","  中華民國109年 5月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","573017","10495850","166000","3306461","324243","3532588","14163","353048","8393","496735"," 總　　　　　計","1965","5955","262","14504","3933","2076706","39","263541","54019","446312",
" 　新　 北　 市","100155","1465176","32524","468728","56626","521529","2119","46104","749","51181"," 　新　 北　 市","276","936","27","1533","305","294279","5","26137","7524","54749",
" 　臺　 北　 市","111138","2410923","13587","372574","80650","1387243","3731","90937","967","146096"," 　臺　 北　 市","32","136","31","1416","327","311958","0","0","11813","100563",
" 　桃　 園　 市","51112","969135","17355","465691","27820","262460","950","25480","590","35451"," 　桃　 園　 市","57","151","21","2622","290","139512","2","1478","4027","36290",
" 　臺　 中　 市","90860","1254261","32102","488108","48076","396207","1568","34870","790","45580"," 　臺　 中　 市","51","133","27","1836","380","219003","1","1878","7865","66646",
" 　臺　 南　 市","40613","767998","13667","290623","20989","168271","918","20697","673","36700"," 　臺　 南　 市","42","107","19","1284","326","151608","2","64388","3977","34320",
" 　高　 雄　 市","62418","1130308","16796","348176","36151","321093","1411","35855","854","40973"," 　高　 雄　 市","455","1232","26","1634","554","300916","7","28544","6164","51885",
" 　宜　 蘭　 縣","6651","154602","1772","28873","2872","24669","258","6335","240","10260"," 　宜　 蘭　 縣","467","1717","11","645","183","60137","2","16074","846","5892",
" 　新　 竹　 縣","10881","261392","3287","118169","5863","78585","293","11976","227","7990"," 　新　 竹　 縣","19","61","5","112","110","34447","0","0","1077","10052",
" 　苗　 栗　 縣","7961","155737","3091","60472","3337","28353","234","5425","300","8243"," 　苗　 栗　 縣","16","59","4","94","109","37264","2","7680","868","8147",
" 　彰　 化　 縣","29869","449706","14230","205079","12246","84226","528","17420","431","15497"," 　彰　 化　 縣","22","49","13","373","180","93455","1","15231","2218","18376",
" 　南　 投　 縣","6223","132265","1907","34885","2725","20612","248","5805","335","9798"," 　南　 投　 縣","3","13","16","593","116","49176","1","4373","872","7010",
" 　雲　 林　 縣","8034","223305","2886","69696","3284","27726","297","6377","348","13818"," 　雲　 林　 縣","49","92","9","147","176","67968","1","29212","984","8269",
" 　嘉　 義　 縣","5506","115123","2070","38251","2362","22849","181","8143","266","8850"," 　嘉　 義　 縣","34","80","3","76","67","16584","1","17206","522","3084",
" 　屏　 東　 縣","9437","211075","2567","37609","4559","34405","440","7503","447","14857"," 　屏　 東　 縣","72","218","11","465","142","85651","5","18200","1194","12167",
" 　臺　 東　 縣","3013","45123","664","4606","1389","8391","150","4508","227","6961"," 　臺　 東　 縣","68","158","8","516","62","14403","3","3151","442","2429",
" 　花　 蓮　 縣","5382","91618","1423","14014","2597","18555","189","9472","296","10151"," 　花　 蓮　 縣","44","127","14","557","111","33252","1","1720","707","3770",
" 　澎　 湖　 縣","1213","30466","320","2331","463","3188","40","734","119","3519"," 　澎　 湖　 縣","121","293","3","30","17","5026","1","14446","129","899",
" 　基　 隆　 市","5040","106098","1280","16867","2614","19248","133","4126","140","6559"," 　基　 隆　 市","76","252","3","104","168","53001","1","1854","625","4087",
" 　新　 竹　 市","10413","378425","2764","221302","5884","79838","293","7180","147","12745"," 　新　 竹　 市","30","74","6","115","145","42590","1","6463","1143","8118",
" 　嘉　 義　 市","5713","118363","1218","15425","3198","21916","142","3652","106","5676"," 　嘉　 義　 市","3","7","5","352","147","62408","0","0","894","8927",
" 　金　 門　 縣","1142","21872","388","4282","488","2960","35","415","93","4910"," 　金　 門　 縣","17","39","0","0","16","3555","1","5169","104","542",
" 　連　 江　 縣","243","2879","102","700","50","264","5","34","48","920"," 　連　 江　 縣","11","21","0","0","2","513","1","337","24","90",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國109年 7月14日","  編製",
