"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國109年 3月底","","","","",""," 單位：個、人","","","","","  中華民國109年 3月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","571560","10453322","165467","3313734","323796","3549583","14026","351151","8375","474532"," 總　　　　　計","1963","5974","179","10847","3930","2040197","39","263484","53785","443820",
" 　新　 北　 市","99927","1453815","32470","466100","56516","521581","2105","45755","745","49351"," 　新　 北　 市","267","915","20","1360","305","288928","5","26166","7494","53659",
" 　臺　 北　 市","110990","2414022","13539","377147","80645","1394921","3704","90633","966","142144"," 　臺　 北　 市","31","125","21","613","327","307836","0","0","11757","100603",
" 　桃　 園　 市","50920","965782","17294","466791","27734","262800","929","25787","589","33508"," 　桃　 園　 市","57","157","20","2648","290","136538","2","1477","4005","36076",
" 　臺　 中　 市","90596","1251872","32014","490084","47938","398107","1556","34666","790","43930"," 　臺　 中　 市","49","138","21","2055","381","214610","1","1870","7846","66412",
" 　臺　 南　 市","40451","764393","13610","292467","20920","168926","905","20427","668","34011"," 　臺　 南　 市","43","115","10","868","324","149187","2","64273","3969","34119",
" 　高　 雄　 市","62358","1123347","16743","347891","36185","324460","1392","35513","855","38564"," 　高　 雄　 市","456","1246","18","1018","556","294351","7","28696","6146","51608",
" 　宜　 蘭　 縣","6620","153502","1761","28905","2860","24949","251","6303","239","9956"," 　宜　 蘭　 縣","478","1737","7","317","183","59281","2","16156","839","5898",
" 　新　 竹　 縣","10796","259389","3262","117903","5821","78357","291","11888","228","7584"," 　新　 竹　 縣","17","55","2","32","110","33643","0","0","1065","9927",
" 　苗　 栗　 縣","7933","154558","3069","60259","3341","28466","232","5370","299","7955"," 　苗　 栗　 縣","14","54","0","0","109","36679","2","7655","867","8120",
" 　彰　 化　 縣","29789","449747","14186","206755","12241","84678","523","17295","431","14972"," 　彰　 化　 縣","20","46","8","259","178","92142","1","15257","2201","18343",
" 　南　 投　 縣","6193","131303","1907","34838","2708","21069","245","5777","333","9405"," 　南　 投　 縣","3","12","11","342","116","48543","1","4358","869","6959",
" 　雲　 林　 縣","8015","221575","2871","69516","3290","27844","293","6301","348","13220"," 　雲　 林　 縣","51","95","5","76","175","66997","1","29323","981","8203",
" 　嘉　 義　 縣","5487","115321","2062","38432","2358","23975","179","8122","266","8043"," 　嘉　 義　 縣","34","80","3","121","67","16313","1","17175","517","3060",
" 　屏　 東　 縣","9384","208201","2547","37728","4551","34499","444","7406","445","13878"," 　屏　 東　 縣","73","219","5","152","142","84082","5","18088","1172","12149",
" 　臺　 東　 縣","3030","44064","670","4545","1400","8488","149","4447","229","6453"," 　臺　 東　 縣","72","158","7","294","62","14133","3","3148","438","2398",
" 　花　 蓮　 縣","5370","90115","1424","13947","2606","18783","190","9414","292","9338"," 　花　 蓮　 縣","46","131","8","407","110","32686","1","1690","693","3719",
" 　澎　 湖　 縣","1200","29900","315","2294","464","3228","39","708","118","3095"," 　澎　 湖　 縣","118","296","2","29","18","4983","1","14385","125","882",
" 　基　 隆　 市","5033","105091","1281","17238","2615","19269","132","4146","140","6247"," 　基　 隆　 市","72","250","1","10","168","52082","1","1801","623","4048",
" 　新　 竹　 市","10412","376146","2755","220527","5884","79704","289","7146","147","12232"," 　新　 竹　 市","32","84","6","97","145","41794","1","6491","1153","8071",
" 　嘉　 義　 市","5701","117020","1214","15354","3194","22236","139","3615","106","5358"," 　嘉　 義　 市","3","5","4","149","146","61376","0","0","895","8927",
" 　金　 門　 縣","1119","21323","374","4318","478","2984","34","397","93","4389"," 　金　 門　 縣","17","39","0","0","16","3507","1","5136","106","553",
" 　連　 江　 縣","236","2836","99","695","47","259","5","35","48","899"," 　連　 江　 縣","10","17","0","0","2","506","1","339","24","86",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國109年 5月14日","  編製",
