"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國109年 1月底","","","","",""," 單位：個、人","","","","","  中華民國109年 1月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","570516","10406872","165059","3306361","323599","3577224","13902","347303","8383","406296"," 總　　　　　計","1948","5985","123","8290","3926","2048984","39","264509","53537","441920",
" 　新　 北　 市","99708","1448840","32456","467011","56368","522418","2081","45259","746","42001"," 　新　 北　 市","268","915","11","1093","304","290365","5","26283","7469","53495",
" 　臺　 北　 市","111163","2417849","13554","379670","80861","1411106","3702","90565","966","125558"," 　臺　 北　 市","32","128","20","751","326","309691","0","0","11702","100380",
" 　桃　 園　 市","50722","956290","17194","463770","27686","264201","917","25314","589","26772"," 　桃　 園　 市","59","158","11","1863","289","136786","2","1476","3975","35950",
" 　臺　 中　 市","90318","1244624","31930","489616","47799","400333","1532","34203","788","35451"," 　臺　 中　 市","49","156","17","1826","381","214990","1","1875","7821","66174",
" 　臺　 南　 市","40379","759587","13581","291533","20894","169763","897","20229","668","28847"," 　臺　 南　 市","42","109","14","947","324","149909","2","64325","3957","33925",
" 　高　 雄　 市","62270","1120311","16696","346659","36190","327450","1368","35129","865","32419"," 　高　 雄　 市","452","1270","11","814","556","296448","7","28908","6125","51214",
" 　宜　 蘭　 縣","6608","152714","1767","28843","2853","25376","248","6249","238","8576"," 　宜　 蘭　 縣","481","1762","3","117","183","59658","2","16267","833","5866",
" 　新　 竹　 縣","10768","257401","3265","117619","5794","78304","292","11557","228","6485"," 　新　 竹　 縣","18","59","2","3","111","33478","0","0","1058","9896",
" 　苗　 栗　 縣","7905","153428","3059","59845","3335","28674","230","5210","297","7081"," 　苗　 栗　 縣","13","57","0","0","109","36710","2","7670","860","8181",
" 　彰　 化　 縣","29705","446835","14139","206122","12225","85302","520","17203","430","12109"," 　彰　 化　 縣","21","50","2","72","178","92369","1","15325","2189","18283",
" 　南　 投　 縣","6160","130135","1897","34575","2696","21442","245","5277","333","8636"," 　南　 投　 縣","3","12","3","60","116","48820","1","4379","866","6934",
" 　雲　 林　 縣","7973","220605","2844","68870","3290","28423","288","6278","348","11914"," 　雲　 林　 縣","46","93","7","211","175","67193","1","29486","974","8137",
" 　嘉　 義　 縣","5461","113591","2054","38535","2349","23736","178","8033","266","6599"," 　嘉　 義　 縣","31","77","1","30","66","16319","1","17238","515","3024",
" 　屏　 東　 縣","9354","205383","2528","37435","4559","34505","442","7301","444","11399"," 　屏　 東　 縣","68","206","3","20","142","84348","5","18163","1163","12006",
" 　臺　 東　 縣","3017","43278","660","4498","1402","8648","147","4359","229","5695"," 　臺　 東　 縣","73","163","5","191","62","14195","3","3166","436","2363",
" 　花　 蓮　 縣","5341","89100","1422","13915","2596","19109","189","9331","292","8328"," 　花　 蓮　 縣","46","131","2","30","110","32889","1","1702","683","3665",
" 　澎　 湖　 縣","1197","29674","318","2283","462","3154","38","693","118","2926"," 　澎　 湖　 縣","119","290","1","1","18","5001","1","14449","122","877",
" 　基　 隆　 市","5037","105057","1280","17379","2627","19379","131","4157","143","5669"," 　基　 隆　 市","68","202","1","52","167","52367","1","1777","619","4075",
" 　新　 竹　 市","10370","371829","2734","218138","5878","79899","281","6918","147","10217"," 　新　 竹　 市","31","85","5","42","145","42043","1","6525","1148","7962",
" 　嘉　 義　 市","5710","116382","1210","15087","3207","22602","138","3612","106","4669"," 　嘉　 義　 市","2","3","3","138","146","61374","0","0","898","8897",
" 　金　 門　 縣","1113","21128","372","4267","479","3105","33","394","93","4086"," 　金　 門　 縣","17","42","1","29","16","3514","1","5153","101","538",
" 　連　 江　 縣","237","2831","99","691","49","295","5","32","49","859"," 　連　 江　 縣","9","17","0","0","2","517","1","342","23","78",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國109年 3月13日","  編製",
