"  18","","","","","","","","","","",,,,,,,,,,,,
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""," 公　開　類","","","","","","","",""," 編製機關  勞工保險局","",
" 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01",""," 月　　　報"," 每月終了45日內填報","","","","","","",""," 表　　號  10711-01-01","",
"","","","  勞工保險投保單位及人數—按類別及地區分","","","","","","","","","",""," 勞工保險投保單位及人數—按類別及地區分(續)  ˉ","","","","","","","",
"","","","","  中華民國109年11月底","","","","",""," 單位：個、人","","","","","  中華民國109年11月底","","","","",""," 單位：個、人",
""," 類　　別","","","","","","","","","",""," 類　　別","","","","","","","","","",
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、","","","  受僱從事漁業","","  職業訓練機構","","","","","","","",
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工","","","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者","",
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數",
" 總　　　　　計","578512","10617491","167513","3341927","327342","3598371","14561","367007","8373","496410"," 總　　　　　計","1971","5916","227","12706","3945","2077035","39","261198","54541","456921",
" 　新　 北　 市","101099","1480884","32629","468660","57302","534162","2170","48403","750","51447"," 　新　 北　 市","289","939","24","1383","307","293616","5","25824","7623","56450",
" 　臺　 北　 市","111538","2434970","13624","378184","80885","1402956","3757","92366","965","147989"," 　臺　 北　 市","34","140","31","1361","329","309371","0","0","11913","102603",
" 　桃　 園　 市","51953","986547","17631","473194","28297","268465","997","27030","589","35631"," 　桃　 園　 市","60","154","23","2341","293","140947","2","1466","4061","37319",
" 　臺　 中　 市","91774","1277742","32267","493472","48681","406028","1621","37083","788","46299"," 　臺　 中　 市","52","142","29","2654","379","221815","1","1861","7956","68388",
" 　臺　 南　 市","41070","774266","13795","291458","21234","171965","960","21623","668","36004"," 　臺　 南　 市","46","119","18","1251","328","151926","2","64771","4019","35149",
" 　高　 雄　 市","62976","1138543","17012","350383","36421","328022","1454","37618","853","39560"," 　高　 雄　 市","433","1214","14","940","554","300690","7","27187","6228","52929",
" 　宜　 蘭　 縣","6747","154987","1804","28957","2922","25719","274","6641","239","10428"," 　宜　 蘭　 縣","457","1607","8","364","185","59449","2","15827","856","5995",
" 　新　 竹　 縣","11080","267098","3340","119800","5994","81188","300","12113","227","8032"," 　新　 竹　 縣","20","62","6","212","111","35301","0","0","1082","10390",
" 　苗　 栗　 縣","8059","158313","3126","61234","3386","29671","238","5670","299","8421"," 　苗　 栗　 縣","16","52","1","12","108","37183","2","7766","883","8304",
" 　彰　 化　 縣","30069","454007","14332","207602","12323","85650","534","17947","429","15081"," 　彰　 化　 縣","20","45","10","218","181","93508","1","15040","2239","18916",
" 　南　 投　 縣","6277","133149","1938","35076","2746","21185","256","6206","333","9756"," 　南　 投　 縣","3","11","10","531","115","48887","1","4361","875","7136",
" 　雲　 林　 縣","8190","225024","2983","71134","3326","28280","311","6664","347","13767"," 　雲　 林　 縣","49","102","9","195","178","67721","1","28793","986","8368",
" 　嘉　 義　 縣","5581","114564","2123","38778","2365","21578","192","8372","266","8664"," 　嘉　 義　 縣","32","65","5","182","67","16579","1","17154","530","3192",
" 　屏　 東　 縣","9582","213209","2622","38945","4622","35380","456","8070","443","14602"," 　屏　 東　 縣","81","244","5","102","142","85518","5","18010","1206","12338",
" 　臺　 東　 縣","3048","45172","673","4723","1415","8876","156","4716","227","6748"," 　臺　 東　 縣","68","153","2","51","62","14354","3","3108","442","2443",
" 　花　 蓮　 縣","5433","92312","1433","14085","2625","19250","205","9919","296","9984"," 　花　 蓮　 縣","46","123","11","348","110","33076","1","1683","706","3844",
" 　澎　 湖　 縣","1237","30599","330","2389","476","3121","44","742","121","3690"," 　澎　 湖　 縣","116","288","2","49","17","4942","1","14492","130","886",
" 　基　 隆　 市","5063","106308","1290","17070","2605","19400","138","4239","140","6476"," 　基　 隆　 市","87","292","2","72","171","52645","1","1968","629","4146",
" 　新　 竹　 市","10561","385792","2824","226238","5952","81685","302","7372","145","12599"," 　新　 竹　 市","31","93","8","106","142","42943","1","6350","1156","8406",
" 　嘉　 義　 市","5771","119372","1244","15488","3222","22577","153","3768","106","5592"," 　嘉　 義　 市","1","2","8","304","148","62560","0","0","889","9081",
" 　金　 門　 縣","1148","21713","386","4334","491","2944","36","404","94","4711"," 　金　 門　 縣","18","41","1","30","16","3490","1","5213","105","546",
" 　連　 江　 縣","256","2920","107","723","52","269","7","41","48","929"," 　連　 江　 縣","12","28","0","0","2","514","1","324","27","92",
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""," 填表"," 審核","","","","  業務主管人員","","",""," 機關首長","",
"","","","","","  主辦統計人員","","","","","",
" 資料來源：  本局納保組及保費組。","","","","","","","","","","",
" 填表說明：  本表編製一式2份，1份送勞動部統計處，1份自存。","","","","","","","",""," 中華民國110年 1月14日","  編製",
