"  50","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)","","","","","","",""
"","","","","  中華民國99年11月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","489765","9432303","132572","2663350","290159","2932060","10905","258633","8507","394752"
" 　臺　 灣　 省","350863","6547901","116246","2198126","187474","1531028","6989","169359","6907","250465"
" 　　臺　北　縣","88570","1342119","29895","406490","50338","430704","1615","29331","735","42477"
" 　　宜　蘭　縣","4918","160515","1349","22929","2302","16832","193","4542","246","7821"
" 　　桃　園　縣","40177","812424","12713","368461","23110","218590","546","17194","541","24040"
" 　　新　竹　縣","7564","187617","2229","80162","4113","47791","179","9446","222","5380"
" 　　苗　栗　縣","6728","161771","2421","60478","2960","24506","169","4280","299","7565"
" 　　臺　中　縣","37906","529729","19161","266291","15281","100452","466","7610","458","16779"
" 　　彰　化　縣","26075","398179","12185","162278","11076","66274","410","12200","442","11568"
" 　　南　投　縣","5200","132931","1522","26871","2264","16807","190","3173","353","9157"
" 　　雲　林　縣","6067","209905","1768","47313","2674","21585","204","4105","362","10470"
" 　　嘉　義　縣","4620","103007","1664","32347","2042","15134","135","6482","279","7369"
" 　　臺　南　縣","17176","396857","6766","178663","8015","64208","365","10832","469","14809"
" 　　高　雄　縣","18409","385496","6124","115340","9702","76342","360","12675","459","15249"
" 　　屏　東　縣","7729","205067","1674","25903","4047","26394","391","5260","470","13022"
" 　　臺　東　縣","2518","43798","413","2908","1317","7230","106","3090","239","5425"
" 　　花　蓮　縣","4792","95027","1095","12949","2507","16709","160","7209","301","7687"
" 　　澎　湖　縣","888","28970","193","1348","435","1926","26","503","124","2610"
" 　　基　隆　市","4504","125894","886","15825","2700","17568","116","3116","146","5926"
" 　　新　竹　市","8829","332244","2226","182860","5151","69632","200","4657","144","8787"
" 　　臺　中　市","36380","484987","6885","109087","24475","199589","627","15507","301","17077"
" 　　嘉　義　市","5004","122617","937","15317","2931","20093","125","2748","107","3689"
" 　　臺　南　市","16809","288747","4140","64306","10034","72662","406","5399","210","13558"
" 　臺　 北 　市","101895","2197945","10149","312522","77626","1190334","3224","77090","1005","120345"
" 　高 　雄 　市","36071","666801","5900","149011","24653","208599","672","12024","453","20757"
" 　金 馬  地 區","936","19656","277","3691","406","2099","20","160","142","3185"
" 　　金　門　縣","779","17179","225","3181","370","1961","16","142","95","2546"
" 　　連　江　縣","157","2477","52","510","36","138","4","18","47","639"
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)(續1）  ˉ","","","","","","",""
"","","","","  中華民國99年11月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","  受僱從事漁業","","  職業訓練機構","","","","","","",""
"","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者",""
" 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","549","1830","358","9891","3461","2527305","39","295216","43215","349266"
" 　臺　 灣　 省","120","420","307","7880","2856","1888140","35","263461","29929","239022"
" 　　臺　北　縣","30","69","43","1122","262","360942","5","29876","5647","41108"
" 　　宜　蘭　縣","19","163","12","426","163","84317","2","18899","632","4586"
" 　　桃　園　縣","5","8","25","1812","242","152178","2","1886","2993","28255"
" 　　新　竹　縣","3","5","8","23","90","38200","0","0","720","6610"
" 　　苗　栗　縣","3","29","42","61","104","50254","2","7738","728","6860"
" 　　臺　中　縣","1","1","10","35","183","114601","1","2707","2345","21253"
" 　　彰　化　縣","0","0","13","314","149","111280","1","18344","1799","15921"
" 　　南　投　縣","0","0","8","54","112","66158","1","4186","750","6525"
" 　　雲　林　縣","1","1","5","122","163","87898","1","31842","889","6569"
" 　　嘉　義　縣","0","0","7","111","62","19203","1","19849","430","2512"
" 　　臺　南　縣","4","6","27","903","152","73979","1","42854","1377","10603"
" 　　高　雄　縣","22","54","11","168","165","136834","5","16290","1561","12544"
" 　　屏　東　縣","1","6","12","86","122","102466","5","21199","1007","10731"
" 　　臺　東　縣","2","10","7","136","61","18781","3","4427","370","1791"
" 　　花　蓮　縣","0","0","10","312","99","45187","1","1923","619","3051"
" 　　澎　湖　縣","5","23","1","7","16","7270","1","14652","87","631"
" 　　基　隆　市","8","12","2","31","139","77417","1","2302","506","3697"
" 　　新　竹　市","13","26","6","119","125","50078","1","9433","963","6652"
" 　　臺　中　市","1","3","27","1586","161","113969","0","0","3903","28169"
" 　　嘉　義　市","0","0","9","151","137","73458","0","0","758","7161"
" 　　臺　南　市","2","4","22","301","149","103670","1","15054","1845","13793"
" 　臺　 北 　市","8","39","38","1397","293","415618","0","0","9552","80600"
" 　高 　雄 　市","420","1369","13","614","296","218743","2","26558","3662","29126"
" 　金 馬  地 區","1","2","0","0","16","4804","2","5197","72","518"
" 　　金　門　縣","1","2","0","0","14","4181","1","4816","57","350"
" 　　連　江　縣","0","0","0","0","2","623","1","381","15","168"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
"  月　　　報"," 每月終了後45日內編報","","","","","","","  表　　號","  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (行業別)(續2)  ˉ","","","","","","",""
"","","","","  中華民國99年11月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　  計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
"  行　業　別"," 單  位","  人　數","  單  位","  人　數","  單  位"," 人　數"," 單  位"," 人　數","  單  位","  人　數"
" 總　　　　　　　　　　計","489765","9432303","132572","2663350","290159","2932060","10905","258633","8507","394752"
" 　農、林、漁、牧業","1461","376860","656","9127","55","324","46","411","8","222"
" 　礦業及土石採取業","435","4587","428","4073","5","32","0","0","0","0"
" 　製造業","100524","2912792","96629","2196114","3078","131684","34","481","0","0"
" 　電力及燃氣供應業","237","24474","183","21332","49","1778","0","0","0","0"
" 　用水供應及污染整治業","3402","57523","1503","13829","1835","24001","9","62","28","5537"
" 　營造業","42798","720094","21291","143995","21178","151195","16","79","22","1097"
" 　批發及零售業","189590","1556548","1003","32479","187537","1427979","628","3697","160","870"
" 　運輸及倉儲業","9593","441101","5620","129181","3548","59880","31","300","17","5699"
" 　住宿及餐飲業","12952","394411","12","21352","12794","181529","22","378","11","260"
" 　資訊及通訊傳播業","9403","216333","152","33028","7596","129153","1560","20755","6","154"
" 　金融及保險業","6892","360900","13","25","5873","264974","69","14215","659","42421"
