"  50","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)","","","","","","",""
"","","","","  中華民國99年 9月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","487311","9337376","131785","2632914","288648","2888949","10870","255847","8492","380181"
" 　臺　 灣　 省","348988","6479198","115617","2172098","186344","1504921","6953","167311","6894","239284"
" 　　臺　北　縣","88079","1325471","29767","400950","50035","423814","1605","29012","730","39962"
" 　　宜　蘭　縣","4887","159149","1349","22551","2286","16502","187","4498","246","7138"
" 　　桃　園　縣","40067","804197","12658","366847","22996","212968","543","16999","541","22780"
" 　　新　竹　縣","7512","218161","2228","112235","4068","47245","178","9205","222","5081"
" 　　苗　栗　縣","6682","159749","2392","59552","2935","23620","169","4277","299","7089"
" 　　臺　中　縣","37648","522029","19007","261851","15203","98735","461","7430","455","15761"
" 　　彰　化　縣","25945","394999","12152","160163","10992","65618","409","12018","442","11660"
" 　　南　投　縣","5172","131871","1509","26590","2247","16336","188","3092","353","8867"
" 　　雲　林　縣","6028","206779","1749","46645","2662","20291","201","4049","362","9805"
" 　　嘉　義　縣","4579","101411","1649","31842","2019","14910","136","6437","277","6750"
" 　　臺　南　縣","17068","392716","6719","176085","7954","63153","362","10735","469","14470"
" 　　高　雄　縣","18326","382915","6081","114679","9675","75704","359","12465","458","14824"
" 　　屏　東　縣","7696","203896","1655","25330","4051","25985","390","5107","469","12667"
" 　　臺　東　縣","2497","43601","402","2972","1307","6997","107","3118","239","5080"
" 　　花　蓮　縣","4759","95146","1093","12845","2485","16811","158","7196","301","7470"
" 　　澎　湖　縣","882","29178","188","1377","436","1902","26","509","124","2678"
" 　　基　隆　市","4483","125213","878","15781","2693","17130","111","3069","146","5637"
" 　　新　竹　市","8763","295339","2212","147854","5102","68083","199","4651","144","8438"
" 　　臺　中　市","36170","479163","6849","107155","24296","197246","632","15427","302","16599"
" 　　嘉　義　市","4988","122182","942","15291","2916","20089","127","2728","106","3521"
" 　　臺　南　市","16757","286033","4138","63503","9986","71782","405","5289","209","13007"
" 　臺　 北 　市","101514","2177967","10063","309608","77349","1176438","3223","76538","1006","118329"
" 　高 　雄 　市","35887","660558","5833","147399","24556","205621","675","11837","450","19361"
" 　金 馬  地 區","922","19653","272","3809","399","1969","19","161","142","3207"
" 　　金　門　縣","767","17193","222","3300","363","1839","15","142","95","2589"
" 　　連　江　縣","155","2460","50","509","36","130","4","19","47","618"
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)(續1）  ˉ","","","","","","",""
"","","","","  中華民國99年 9月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","  受僱從事漁業","","  職業訓練機構","","","","","","",""
"","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者",""
" 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","550","1765","626","16930","3443","2519365","39","295066","42858","346359"
" 　臺　 灣　 省","119","389","543","13424","2839","1881346","35","263168","29644","237257"
" 　　臺　北　縣","27","62","61","1597","262","359670","5","29774","5587","40630"
" 　　宜　蘭　縣","20","134","11","490","162","84374","2","18928","624","4534"
" 　　桃　園　縣","6","8","124","3033","239","151558","2","1883","2958","28121"
" 　　新　竹　縣","3","4","12","245","88","37563","0","0","713","6583"
" 　　苗　栗　縣","3","27","55","422","104","50187","2","7738","723","6837"
" 　　臺　中　縣","1","1","17","326","183","114005","1","2724","2320","21196"
" 　　彰　化　縣","0","0","14","460","148","110778","1","18436","1787","15866"
" 　　南　投　縣","0","0","15","366","112","66047","1","4144","747","6429"
" 　　雲　林　縣","2","2","8","105","160","87629","1","31697","883","6556"
" 　　嘉　義　縣","0","0","7","69","62","19058","1","19862","428","2483"
" 　　臺　南　縣","4","6","37","1149","151","73841","1","42729","1371","10548"
" 　　高　雄　縣","23","64","16","554","162","135959","5","16253","1547","12413"
" 　　屏　東　縣","1","7","20","471","120","102370","5","21175","985","10784"
" 　　臺　東　縣","2","10","8","340","61","18799","3","4418","368","1867"
" 　　花　蓮　縣","0","0","13","554","98","45298","1","1894","610","3078"
" 　　澎　湖　縣","4","21","1","7","17","7396","1","14661","85","627"
" 　　基　隆　市","8","12","4","51","139","77578","1","2318","503","3637"
" 　　新　竹　市","12","26","11","302","125","49966","1","9478","957","6541"
" 　　臺　中　市","1","1","53","2204","161","112797","0","0","3876","27734"
" 　　嘉　義　市","0","0","12","209","137","73245","0","0","748","7099"
" 　　臺　南　市","2","4","44","470","148","103228","1","15056","1824","13694"
" 　臺　 北 　市","8","44","61","2423","292","414904","0","0","9512","79683"
" 　高 　雄 　市","423","1332","21","1082","296","218306","2","26719","3631","28901"
" 　金 馬  地 區","0","0","1","1","16","4809","2","5179","71","518"
" 　　金　門　縣","0","0","1","1","14","4180","1","4792","56","350"
" 　　連　江　縣","0","0","0","0","2","629","1","387","15","168"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
"  月　　　報"," 每月終了後45日內編報","","","","","","","  表　　號","  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (行業別)(續2)  ˉ","","","","","","",""
"","","","","  中華民國99年 9月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　  計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
"  行　業　別"," 單  位","  人　數","  單  位","  人　數","  單  位"," 人　數"," 單  位"," 人　數","  單  位","  人　數"
" 總　　　　　　　　　　計","487311","9337376","131785","2632914","288648","2888949","10870","255847","8492","380181"
" 　農、林、漁、牧業","1445","376180","639","8741","56","304","45","407","8","225"
" 　礦業及土石採取業","437","4593","430","4071","5","31","0","0","0","0"
" 　製造業","100327","2886512","96428","2172414","3083","129793","34","465","0","0"
" 　電力及燃氣供應業","237","24510","183","21366","49","1773","0","0","0","0"
" 　用水供應及污染整治業","3377","56373","1468","13525","1845","23412","9","61","28","5411"
" 　營造業","42522","714810","20898","140683","21296","150419","17","111","22","1084"
" 　批發及零售業","188666","1534098","999","31673","186616","1407311","632","3695","160","874"
" 　運輸及倉儲業","9562","440556","5585","128621","3553","59765","32","312","17","5728"
" 　住宿及餐飲業","12749","390188","12","21443","12591","177926","23","386","11","252"
" 　資訊及通訊傳播業","9377","211846","153","32936","7565","125248","1564","20637","6","151"
" 　金融及保險業","6864","359335","13","27","5843","263706","69","14186","658","42432"
