"  50","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)","","","","","","",""
"","","","","  中華民國99年 7月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","484744","9277359","131166","2618327","287352","2885824","10829","253759","8483","343023"
" 　臺　 灣　 省","347015","6433883","115100","2159359","185401","1503908","6921","166473","6883","211601"
" 　　臺　北　縣","87707","1315284","29706","399732","49775","423805","1612","28819","735","31707"
" 　　宜　蘭　縣","4868","159457","1347","22400","2272","16878","189","4900","246","6556"
" 　　桃　園　縣","39765","795815","12600","363505","22878","212171","536","17013","540","19480"
" 　　新　竹　縣","7413","213583","2205","108896","4016","46414","175","9210","222","4354"
" 　　苗　栗　縣","6599","158542","2381","59506","2916","23816","169","4265","299","5920"
" 　　臺　中　縣","37385","517331","18904","259771","15075","98430","458","7468","453","13792"
" 　　彰　化　縣","25835","392561","12080","159891","10959","65352","411","11922","441","10226"
" 　　南　投　縣","5136","130793","1501","26457","2241","16127","185","3113","347","8318"
" 　　雲　林　縣","6019","206620","1740","46855","2667","20519","197","3962","362","9429"
" 　　嘉　義　縣","4562","100639","1643","32102","2020","14549","133","6428","273","6161"
" 　　臺　南　縣","16995","390530","6685","175554","7922","63017","363","10668","470","12681"
" 　　高　雄　縣","18239","380486","6042","114273","9654","75597","349","12265","457","12944"
" 　　屏　東　縣","7624","203015","1632","25260","4020","26175","389","5070","470","11778"
" 　　臺　東　縣","2472","44180","397","3019","1298","7192","106","3150","238","5493"
" 　　花　蓮　縣","4710","95459","1084","12966","2462","17226","159","7144","301","7256"
" 　　澎　湖　縣","881","29365","189","1376","435","1931","26","498","123","2840"
" 　　基　隆　市","4481","125021","864","15564","2703","17223","113","3035","147","5218"
" 　　新　竹　市","8725","292863","2214","146359","5078","68093","195","4420","144","7751"
" 　　臺　中　市","35945","475092","6812","107163","24159","196939","632","15243","300","14142"
" 　　嘉　義　市","4970","121881","937","15304","2904","20051","126","2693","106","3324"
" 　　臺　南　市","16684","285366","4137","63406","9947","72403","398","5187","209","12231"
" 　臺　 北 　市","101084","2167804","10011","308583","77059","1176208","3222","75576","1009","110385"
" 　高 　雄 　市","35742","656047","5793","146505","24495","203701","668","11553","451","17973"
" 　金 馬  地 區","903","19625","262","3880","397","2007","18","157","140","3064"
" 　　金　門　縣","751","17154","211","3350","362","1881","15","140","95","2454"
" 　　連　江　縣","152","2471","51","530","35","126","3","17","45","610"
" 註：本表投保單位及人數係指當月計費開單之月底生效單位及人數。","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)(續1）  ˉ","","","","","","",""
"","","","","  中華民國99年 7月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","  受僱從事漁業","","  職業訓練機構","","","","","","",""
"","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者",""
" 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","537","1745","400","17572","3419","2519546","39","294387","42519","343176"
" 　臺　 灣　 省","108","371","328","14109","2815","1880684","35","262356","29424","235022"
" 　　臺　北　縣","27","64","46","1514","260","359707","5","29631","5541","40305"
" 　　宜　蘭　縣","18","152","13","584","162","84600","2","18878","619","4509"
" 　　桃　園　縣","7","9","33","2513","235","151620","2","1863","2934","27641"
" 　　新　竹　縣","2","3","6","165","86","38080","0","0","701","6461"
" 　　苗　栗　縣","1","10","10","377","103","50155","2","7705","718","6788"
" 　　臺　中　縣","1","1","12","274","182","113808","1","2741","2299","21046"
" 　　彰　化　縣","0","0","12","320","148","110598","1","18464","1783","15788"
" 　　南　投　縣","0","0","8","174","110","66160","1","4099","743","6345"
" 　　雲　林　縣","3","3","15","341","160","87614","1","31443","874","6454"
" 　　嘉　義　縣","0","0","7","87","61","18964","1","19873","424","2475"
" 　　臺　南　縣","2","3","41","1903","150","73743","1","42444","1361","10517"
" 　　高　雄　縣","24","65","14","878","159","135813","5","16218","1535","12433"
" 　　屏　東　縣","1","5","15","655","118","102272","5","21173","974","10627"
" 　　臺　東　縣","2","8","8","297","61","18848","3","4381","359","1792"
" 　　花　蓮　縣","0","0","12","596","96","45360","1","1896","595","3015"
" 　　澎　湖　縣","4","18","3","63","17","7403","1","14624","83","612"
" 　　基　隆　市","5","9","4","200","138","77788","1","2328","506","3656"
" 　　新　竹　市","9","17","8","288","125","49916","1","9532","951","6487"
" 　　臺　中　市","0","0","28","2011","160","112149","0","0","3854","27445"
" 　　嘉　義　市","0","0","9","331","137","73107","0","0","751","7071"
" 　　臺　南　市","2","4","24","538","147","102979","1","15063","1819","13555"
" 　臺　 北 　市","8","60","55","2526","291","415572","0","0","9429","78894"
" 　高 　雄 　市","421","1314","16","936","297","218461","2","26873","3599","28731"
" 　金 馬  地 區","0","0","1","1","16","4829","2","5158","67","529"
" 　　金　門　縣","0","0","1","1","14","4197","1","4769","52","362"
" 　　連　江　縣","0","0","0","0","2","632","1","389","15","167"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
"  月　　　報"," 每月終了後45日內編報","","","","","","","  表　　號","  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (行業別)(續2)  ˉ","","","","","","",""
"","","","","  中華民國99年 7月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　  計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
"  行　業　別"," 單  位","  人　數","  單  位","  人　數","  單  位"," 人　數"," 單  位"," 人　數","  單  位","  人　數"
" 總　　　　　　　　　　計","484744","9277359","131166","2618327","287352","2885824","10829","253759","8483","343023"
" 　農、林、漁、牧業","1425","375702","632","8753","58","310","44","425","8","163"
" 　礦業及土石採取業","441","4622","434","4094","5","32","0","0","0","0"
" 　製造業","100211","2874058","96305","2160886","3094","128202","33","442","0","0"
" 　電力及燃氣供應業","235","24529","181","21396","49","1766","0","0","0","0"
" 　用水供應及污染整治業","3355","55689","1435","13197","1856","22962","9","62","28","5494"
" 　營造業","42351","713342","20598","138539","21425","150583","18","120","22","1011"
" 　批發及零售業","187855","1529819","1001","32269","185811","1403063","625","3688","160","890"
" 　運輸及倉儲業","9514","439802","5532","126963","3561","60061","32","272","17","5623"
" 　住宿及餐飲業","12529","390475","12","22098","12371","177950","23","397","11","254"
" 　資訊及通訊傳播業","9358","211490","150","33045","7548","124974","1565","20760","6","152"
" 　金融及保險業","6860","358450","13","26","5838","263451","69","14035","658","42304"
