"  50","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)","","","","","","",""
"","","","","  中華民國96年 7月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","465975","8750165","126193","2595480","279978","2745972","10070","231888","8439","285602"
" 　臺　 灣　 省","330543","5983363","111462","2116897","177638","1389992","6343","150991","6833","161878"
" 　　臺　北　縣","84485","1227821","29632","411501","47595","392963","1535","25699","708","26754"
" 　　宜　蘭　縣","4514","159388","1256","20894","2109","14307","161","4308","243","4990"
" 　　桃　園　縣","37766","748051","12098","359505","21922","195611","453","15290","532","15640"
" 　　新　竹　縣","6663","206753","2064","110899","3544","40841","151","9362","219","3460"
" 　　苗　栗　縣","6323","146102","2292","54168","2827","21831","159","3575","296","4496"
" 　　臺　中　縣","35482","473496","18513","247918","13968","87465","429","6856","457","10693"
" 　　彰　化　縣","24761","361364","11747","153355","10458","60132","379","10567","440","7290"
" 　　南　投　縣","4773","121320","1365","26641","2127","14694","167","3117","354","6640"
" 　　雲　林　縣","5536","192216","1587","46017","2555","19585","161","3255","365","6750"
" 　　嘉　義　縣","4316","91902","1555","31935","1951","11977","129","5587","273","4434"
" 　　臺　南　縣","16447","366240","6497","170516","7789","58555","343","10247","469","8738"
" 　　高　雄　縣","17246","346708","5506","111693","9474","68903","331","11004","457","9090"
" 　　屏　東　縣","7203","183402","1403","22998","3989","25179","359","4759","473","7210"
" 　　臺　東　縣","2290","40720","359","2486","1239","7311","97","3095","233","3619"
" 　　花　蓮　縣","4438","92738","977","12512","2412","16508","135","6720","303","5529"
" 　　澎　湖　縣","782","27782","146","1282","397","1330","23","407","125","2063"
" 　　基　隆　市","4348","124470","748","13983","2757","18260","103","2804","148","4623"
" 　　新　竹　市","8345","273316","2169","133518","4911","65795","173","3743","146","6324"
" 　　臺　中　市","33819","424487","6490","106350","22990","177618","586","13215","293","12096"
" 　　嘉　義　市","4860","111932","932","15495","2890","19608","108","2463","101","2566"
" 　　臺　南　市","16146","263155","4126","63231","9734","71519","361","4918","198","8873"
" 　臺　 北 　市","99972","2130688","9338","324323","77514","1160039","3159","69926","1018","106613"
" 　高 　雄 　市","34631","620160","5185","151041","24424","194240","556","10846","447","14733"
" 　金 馬  地 區","829","15954","208","3219","402","1701","12","125","141","2378"
" 　　金　門　縣","687","13784","165","2783","363","1567","9","109","95","1861"
" 　　連　江　縣","142","2170","43","436","39","134","3","16","46","517"
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)(續1）  ˉ","","","","","","",""
"","","","","  中華民國96年 7月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","  受僱從事漁業","","  職業訓練機構","","","","","","",""
"","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者",""
" 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","548","2010","338","19087","3114","2284474","39","290608","37256","295044"
" 　臺　 灣　 省","53","289","271","14855","2537","1693263","35","256918","25371","198280"
" 　　臺　北　縣","1","1","27","1337","239","311937","5","25316","4743","32313"
" 　　宜　蘭　縣","12","164","12","813","155","87300","2","22526","564","4086"
" 　　桃　園　縣","2","10","32","2169","209","134623","2","1812","2516","23391"
" 　　新　竹　縣","1","1","11","280","79","36779","0","0","594","5131"
" 　　苗　栗　縣","0","0","2","70","95","48439","2","7409","650","6114"
" 　　臺　中　縣","1","2","9","361","167","99298","1","3059","1937","17844"
" 　　彰　化　縣","0","0","14","561","134","97946","1","17696","1588","13817"
" 　　南　投　縣","0","0","8","262","100","61633","1","3285","651","5048"
" 　　雲　林　縣","0","0","10","365","129","84050","1","26910","728","5284"
" 　　嘉　義　縣","0","0","4","35","52","15673","1","19761","351","2500"
" 　　臺　南　縣","0","0","16","1395","135","67767","1","39870","1197","9152"
" 　　高　雄　縣","16","45","16","1065","135","118335","5","16293","1306","10280"
" 　　屏　東　縣","1","6","15","774","99","90997","5","22103","859","9376"
" 　　臺　東　縣","2","9","9","522","56","17600","3","4578","292","1500"
" 　　花　蓮　縣","0","0","15","859","90","46236","1","1850","505","2524"
" 　　澎　湖　縣","8","33","2","15","17","7304","1","14842","63","506"
" 　　基　隆　市","5","11","4","130","133","78310","1","3054","449","3295"
" 　　新　竹　市","2","3","16","393","111","47114","1","11123","816","5303"
" 　　臺　中　市","0","0","30","2701","149","89333","0","0","3281","23174"
" 　　嘉　義　市","0","0","6","307","130","65550","0","0","693","5943"
" 　　臺　南　市","2","4","13","441","123","87039","1","15431","1588","11699"
" 　臺　 北 　市","4","42","45","3080","278","395362","0","0","8616","71303"
" 　高 　雄 　市","491","1679","22","1152","283","191199","2","30120","3221","25150"
" 　金 馬  地 區","0","0","0","0","16","4650","2","3570","48","311"
" 　　金　門　縣","0","0","0","0","14","4062","1","3161","40","241"
" 　　連　江　縣","0","0","0","0","2","588","1","409","8","70"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
"  月　　　報"," 每月終了後45日內編報","","","","","","","  表　　號","  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (業別)(續2)  ˉ","","","","","","",""
"","","","","  中華民國96年 7月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　  計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
"  業　　別"," 單  位","  人　數","  單  位","  人　數","  單  位"," 人　數"," 單  位"," 人　數","  單  位","  人　數"
" 總　　　　　　　　　　計","465975","8750165","126193","2595480","279978","2745972","10070","231888","8439","285602"
" 　農、林、漁、牧業","1483","365956","656","7660","80","570","48","621","10","297"
" 　礦業及土石採取業","464","4909","455","4249","7","45","0","0","0","0"
" 　製造業","103612","2848518","99667","2185770","3167","111856","22","361","0","0"
" 　水電燃氣業","250","28323","192","25105","51","1817","0","0","2","45"
" 　營造業","41214","707514","15393","116081","25505","167979","22","353","22","1003"
" 　批發及零售業","181756","1462203","1032","32102","179702","1358762","624","3347","165","965"
" 　住宿及餐飲業","10189","330309","13","22128","10060","148596","5","204","10","406"
" 　運輸、倉儲及通信業","11709","505201","5247","152072","6047","95914","30","177","16","4379"
" 　金融及保險業","5853","352784","8","15","4856","262012","70","15884","642","49829"
" 　不動產及租賃業","10812","112954","221","3039","10460","84854","5","29","5","124"
" 　專業、科學及技術服務業","31558","379101","58","9721","22175","240044","104","16498","95","7447"
" 　教育服務業","12628","142997","11","391","177","1742","28","953","4099","56640"
