"  50","","","","","","","","","",""
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)","","","","","","",""
"","","","","  中華民國96年 8月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
" 地　區　別","  單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","466265","8768043","126326","2595551","280059","2741531","10072","232031","8457","303002"
" 　臺　 灣　 省","330809","5996993","111566","2116530","177734","1386662","6352","150855","6854","176047"
" 　　臺　北　縣","84520","1229964","29643","411663","47623","390956","1537","25742","707","29543"
" 　　宜　蘭　縣","4529","159415","1263","20772","2115","14229","163","4018","244","5512"
" 　　桃　園　縣","37821","750909","12126","360435","21930","195460","455","15298","534","16993"
" 　　新　竹　縣","6687","207851","2074","111058","3554","41360","150","9321","220","3995"
" 　　苗　栗　縣","6338","146884","2291","54418","2838","21696","159","3562","297","5145"
" 　　臺　中　縣","35530","474557","18531","247620","13993","87525","430","6831","458","11649"
" 　　彰　化　縣","24774","362347","11730","152913","10479","59970","384","10643","442","8488"
" 　　南　投　縣","4767","122092","1364","26719","2126","14863","167","3080","355","7163"
" 　　雲　林　縣","5529","192081","1595","45387","2543","19449","160","3259","365","7305"
" 　　嘉　義　縣","4322","92267","1554","31787","1951","12003","130","5594","278","4819"
" 　　臺　南　縣","16449","366263","6497","170173","7784","58325","344","10246","473","9310"
" 　　高　雄　縣","17284","348244","5521","111947","9493","69205","327","10995","458","10109"
" 　　屏　東　縣","7197","183884","1406","22762","3976","25156","360","4792","474","7720"
" 　　臺　東　縣","2296","40653","354","2484","1241","7130","97","3036","233","3848"
" 　　花　蓮　縣","4433","92425","976","12460","2406","16052","136","6817","305","5788"
" 　　澎　湖　縣","783","27738","147","1292","400","1323","23","410","124","2024"
" 　　基　隆　市","4342","124511","747","13976","2756","18147","103","2795","148","4805"
" 　　新　竹　市","8359","274095","2180","134216","4915","65476","175","3701","145","6729"
" 　　臺　中　市","33834","424090","6506","106083","22995","177307","581","13281","294","12487"
" 　　嘉　義　市","4865","112350","932","15384","2893","19503","108","2477","102","2817"
" 　　臺　南　市","16150","264373","4129","62981","9723","71527","363","4957","198","9798"
" 　臺　 北 　市","99994","2132979","9355","324084","77521","1159790","3153","70118","1016","108565"
" 　高 　雄 　市","34635","621991","5197","151707","24403","193386","555","10935","447","15891"
" 　金 馬  地 區","827","16080","208","3230","401","1693","12","123","140","2499"
" 　　金　門　縣","685","13901","164","2795","363","1568","9","107","94","1961"
" 　　連　江　縣","142","2179","44","435","38","125","3","16","46","538"
" 公　開　類","","","","","","","",""," 編製機關  勞工保險局",""
" 月　　　報"," 每月終了後45日內編報","","","","","","",""," 表　　號  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (地區別)(續1）  ˉ","","","","","","",""
"","","","","  中華民國96年 8月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","  受僱從事漁業","","  職業訓練機構","","","","","","",""
"","  生產之勞動者","","   接受訓練者","","  職業勞工","","  漁會之甲類會員","","  自願投保者",""
" 地　區　別"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"," 單  位"," 人　數"
" 總　　　　　計","544","1989","327","18098","3119","2289770","39","290919","37322","295152"
" 　臺　 灣　 省","50","277","260","13430","2541","1697082","35","257267","25417","198843"
" 　　臺　北　縣","2","2","23","1269","239","313001","5","25432","4741","32356"
" 　　宜　蘭　縣","10","155","11","899","155","87293","2","22430","566","4107"
" 　　桃　園　縣","2","6","33","2234","209","135136","2","1810","2530","23537"
" 　　新　竹　縣","1","1","11","155","79","36824","0","0","598","5137"
" 　　苗　栗　縣","0","0","4","118","95","48426","2","7392","652","6127"
" 　　臺　中　縣","1","2","9","331","167","99595","1","3050","1940","17954"
" 　　彰　化　縣","0","0","17","641","134","98130","1","17729","1587","13833"
" 　　南　投　縣","0","0","4","110","101","61716","1","3375","649","5066"
" 　　雲　林　縣","0","0","7","224","130","84099","1","27059","728","5299"
" 　　嘉　義　縣","0","0","6","77","52","15755","1","19743","350","2489"
" 　　臺　南　縣","0","0","14","1041","135","67913","1","40119","1201","9136"
" 　　高　雄　縣","16","48","16","888","135","118542","5","16239","1313","10271"
" 　　屏　東　縣","1","6","18","760","100","91210","5","22068","857","9410"
" 　　臺　東　縣","2","9","11","483","56","17583","3","4571","299","1509"
" 　　花　蓮　縣","0","0","13","782","90","46177","1","1862","506","2487"
" 　　澎　湖　縣","8","33","2","16","17","7324","1","14810","61","506"
" 　　基　隆　市","4","10","5","120","133","78321","1","3045","445","3292"
" 　　新　竹　市","1","1","14","309","111","47240","1","11105","817","5318"
" 　　臺　中　市","0","0","25","2100","150","89572","0","0","3283","23260"
" 　　嘉　義　市","0","0","6","420","130","65747","0","0","694","6002"
" 　　臺　南　市","2","4","11","453","123","87478","1","15428","1600","11747"
" 　臺　 北 　市","4","41","44","3443","279","396162","0","0","8622","70776"
" 　高 　雄 　市","490","1671","23","1225","283","191893","2","30057","3235","25226"
" 　金 馬  地 區","0","0","0","0","16","4633","2","3595","48","307"
" 　　金　門　縣","0","0","0","0","14","4045","1","3187","40","238"
" 　　連　江　縣","0","0","0","0","2","588","1","408","8","69"
"  公　開　類","","","","","","","","  編製機關","  勞工保險局",""
"  月　　　報"," 每月終了後45日內編報","","","","","","","  表　　號","  1811-01-01-04",""
"","",""," 勞工保險各類勞工投保單位及人數 (業別)(續2)  ˉ","","","","","","",""
"","","","","  中華民國96年 8月底","","","","",""," 單位：個、人"
""," 類　　別","","","","","","","","",""
"","","","  產業勞工及交通","","","","  新聞、文化、公益","","  政府機關及公、",""
"","  總　　  計","","  公用事業之員工","","  公司、行號之員工","","  及合作事業之員工","","  私立學校之員工",""
"  業　　別"," 單  位","  人　數","  單  位","  人　數","  單  位"," 人　數"," 單  位"," 人　數","  單  位","  人　數"
" 總　　　　　　　　　　計","466265","8768043","126326","2595551","280059","2741531","10072","232031","8457","303002"
" 　農、林、漁、牧業","1481","366446","658","7720","80","560","48","615","10","300"
" 　礦業及土石採取業","457","4854","448","4203","7","45","0","0","0","0"
" 　製造業","103486","2849902","99548","2185749","3158","112341","22","364","0","0"
" 　水電燃氣業","250","28272","192","25025","51","1830","0","0","2","45"
" 　營造業","41263","707442","15578","116455","25368","167314","23","319","22","1007"
" 　批發及零售業","181814","1457177","1026","31333","179769","1354243","621","3317","165","964"
" 　住宿及餐飲業","10228","329878","13","21923","10097","148045","6","201","11","385"
" 　運輸、倉儲及通信業","11704","505216","5264","151972","6024","95829","30","177","16","4336"
" 　金融及保險業","5870","353859","8","16","4873","262671","70","15886","642","49874"
" 　不動產及租賃業","10875","113208","220","3041","10525","84876","5","29","5","126"
" 　專業、科學及技術服務業","31648","379944","59","9814","22246","241060","104","16399","95","7523"
" 　教育服務業","12652","159482","11","389","196","1782","28","956","4116","74171"
